var_name,file_name,sensor_X,sensor_Y,lon_X,lat_X,lon_Y,lat_Y,dist,dateTime_X,dateTime_Y,diff_time,n,Slope,RMSE,MAPE,Bias,Error
RHOW,HYPERNETS_vs_VIIRS_J2_vs_20240810T110400_RHOW.csv,VIIRS_J2,Hyp,19.450415,35.894615,19.429983,35.909317,2.46,2024-08-10T10:24:00Z,2024-08-10T09:04:00Z,80,5,1.06,0.0021,1175.7,12,12
RHOW,HYPERNETS_vs_VIIRS_J2_vs_20240810T110900_RHOW.csv,Hyp,VIIRS_J2,19.424367,35.90945,19.442734,35.894104,2.38,2024-08-10T09:09:00Z,2024-08-10T10:24:00Z,75,5,0.97,0.0022,33.6,-12,12
RHOW,HYPERNETS_vs_VIIRS_J2_vs_20240810T110900_RHOW.csv,VIIRS_J2,Hyp,19.442734,35.894104,19.424367,35.90945,2.38,2024-08-10T10:24:00Z,2024-08-10T09:09:00Z,75,5,1.03,0.0022,1009.6,12,12
RHOW,HYPERNETS_vs_VIIRS_J2_vs_20240810T111800_RHOW.csv,Hyp,VIIRS_J2,19.402033,35.909333,19.419748,35.892586,2.46,2024-08-10T09:18:00Z,2024-08-10T10:24:00Z,66,5,0.9,0.0042,37.7,-20.4,20.4
RHOW,HYPERNETS_vs_VIIRS_J2_vs_20240810T111800_RHOW.csv,VIIRS_J2,Hyp,19.419748,35.892586,19.402033,35.909333,2.46,2024-08-10T10:24:00Z,2024-08-10T09:18:00Z,66,5,1.11,0.0042,405.6,20.4,20.4
RHOW,HYPERNETS_vs_VIIRS_J2_vs_20240810T113000_RHOW.csv,Hyp,VIIRS_J2,19.374117,35.909317,19.389242,35.890564,2.49,2024-08-10T09:30:00Z,2024-08-10T10:24:00Z,54,5,0.93,0.0029,30.6,-14.6,14.6
RHOW,HYPERNETS_vs_VIIRS_J2_vs_20240810T113000_RHOW.csv,VIIRS_J2,Hyp,19.389242,35.890564,19.374117,35.909317,2.49,2024-08-10T10:24:00Z,2024-08-10T09:30:00Z,54,5,1.08,0.0029,113.4,14.6,14.6
RHOW,HYPERNETS_vs_VIIRS_J2_vs_20240810T114500_RHOW.csv,Hyp,VIIRS_J2,19.3462,35.9094,19.366434,35.889046,2.91,2024-08-10T09:45:00Z,2024-08-10T10:24:00Z,39,5,0.91,0.0026,22.3,-12.6,12.6
RHOW,HYPERNETS_vs_VIIRS_J2_vs_20240810T114500_RHOW.csv,VIIRS_J2,Hyp,19.366434,35.889046,19.3462,35.9094,2.91,2024-08-10T10:24:00Z,2024-08-10T09:45:00Z,39,5,1.1,0.0026,39.1,12.6,12.6
RHOW,HYPERNETS_vs_VIIRS_J2_vs_20240810T120000_RHOW.csv,Hyp,VIIRS_J2,19.312733,35.90995,19.328564,35.886517,2.97,2024-08-10T10:00:00Z,2024-08-10T10:24:00Z,24,5,0.91,0.0032,32.4,-15.4,15.4
RHOW,HYPERNETS_vs_VIIRS_J2_vs_20240810T120000_RHOW.csv,VIIRS_J2,Hyp,19.328564,35.886517,19.312733,35.90995,2.97,2024-08-10T10:24:00Z,2024-08-10T10:00:00Z,24,5,1.1,0.0032,175.6,15.4,15.4
RHOW,HYPERNETS_vs_VIIRS_J2_vs_20240810T123000_RHOW.csv,Hyp,VIIRS_J2,19.24585,35.910683,19.259861,35.892235,2.41,2024-08-10T10:30:00Z,2024-08-10T10:24:00Z,6,5,0.83,0.0057,41,-26.5,26.5
RHOW,HYPERNETS_vs_VIIRS_J2_vs_20240810T123000_RHOW.csv,VIIRS_J2,Hyp,19.259861,35.892235,19.24585,35.910683,2.41,2024-08-10T10:24:00Z,2024-08-10T10:30:00Z,6,5,1.2,0.0057,1353,26.5,26.5
RHOW,HYPERNETS_vs_VIIRS_J2_vs_20240810T124500_RHOW.csv,Hyp,VIIRS_J2,19.212333,35.911117,19.225168,35.933914,2.79,2024-08-10T10:45:00Z,2024-08-10T10:24:00Z,21,5,0.86,0.0043,33.3,-20.5,20.5
RHOW,HYPERNETS_vs_VIIRS_J2_vs_20240810T124500_RHOW.csv,VIIRS_J2,Hyp,19.225168,35.933914,19.212333,35.911117,2.79,2024-08-10T10:24:00Z,2024-08-10T10:45:00Z,21,5,1.17,0.0043,118.5,20.5,20.5
RHOW,HYPERNETS_vs_VIIRS_J2_vs_20240810T131500_RHOW.csv,Hyp,VIIRS_J2,19.1341,35.9121,19.147335000000002,35.894787,2.27,2024-08-10T11:15:00Z,2024-08-10T10:24:00Z,51,5,0.81,0.0075,47.5,-38.1,38.1
RHOW,HYPERNETS_vs_VIIRS_J2_vs_20240810T131500_RHOW.csv,VIIRS_J2,Hyp,19.147335000000002,35.894787,19.1341,35.9121,2.27,2024-08-10T10:24:00Z,2024-08-10T11:15:00Z,51,5,1.24,0.0075,7475.5,38.1,38.1
RHOW,HYPERNETS_vs_VIIRS_J2_vs_20240810T133000_RHOW.csv,Hyp,VIIRS_J2,19.10065,35.912517,19.117887,35.892731,2.7,2024-08-10T11:30:00Z,2024-08-10T10:24:00Z,66,5,0.82,0.0073,47.7,-39,39
RHOW,HYPERNETS_vs_VIIRS_J2_vs_20240810T133000_RHOW.csv,VIIRS_J2,Hyp,19.117887,35.892731,19.10065,35.912517,2.7,2024-08-10T10:24:00Z,2024-08-10T11:30:00Z,66,5,1.23,0.0073,2105.8,39,39
RHOW,HYPERNETS_vs_VIIRS_J2_vs_20240810T134500_RHOW.csv,Hyp,VIIRS_J2,19.061617,35.913617,19.07732,35.924278,1.85,2024-08-10T11:45:00Z,2024-08-10T10:24:00Z,81,5,0.86,0.0045,37.5,-25.6,25.6
RHOW,HYPERNETS_vs_VIIRS_J2_vs_20240810T134500_RHOW.csv,VIIRS_J2,Hyp,19.07732,35.924278,19.061617,35.913617,1.85,2024-08-10T10:24:00Z,2024-08-10T11:45:00Z,81,5,1.16,0.0045,394.5,25.6,25.6
RHOW,HYPERNETS_vs_VIIRS_J2_vs_20240811T091600_RHOW.csv,Hyp,VIIRS_J2,16.499767,36.0423,19.985146,38.247879,394.83,2024-08-11T07:16:00Z,2024-08-11T08:24:01Z,68,5,0.96,8e-4,34.6,4.9,4.9
RHOW,HYPERNETS_vs_VIIRS_J2_vs_20240811T091600_RHOW.csv,VIIRS_J2,Hyp,19.985146,38.247879,16.499767,36.0423,394.83,2024-08-11T08:24:01Z,2024-08-11T07:16:00Z,68,5,1.04,8e-4,16.5,-4.9,4.9
RHOW,HYPERNETS_vs_VIIRS_J2_vs_20240811T111600_RHOW.csv,Hyp,VIIRS_J2,16.4092,36.04515,16.431103,36.032867,2.4,2024-08-11T09:16:00Z,2024-08-11T10:00:00Z,44,5,1.08,0.0015,10.3,4.5,5.4
RHOW,HYPERNETS_vs_VIIRS_J2_vs_20240811T111600_RHOW.csv,VIIRS_J2,Hyp,16.431103,36.032867,16.4092,36.04515,2.4,2024-08-11T10:00:00Z,2024-08-11T09:16:00Z,44,5,0.92,0.0015,12.8,-4.5,5.4
RHOW,HYPERNETS_vs_VIIRS_J2_vs_20240813T093100_RHOW.csv,Hyp,VIIRS_J2,15.642917,36.851,15.666866,36.840824,2.42,2024-08-13T07:31:00Z,2024-08-13T09:24:00Z,113,5,1.17,0.0028,18.2,11,11.4
RHOW,HYPERNETS_vs_VIIRS_J2_vs_20240813T093100_RHOW.csv,VIIRS_J2,Hyp,15.666866,36.840824,15.642917,36.851,2.42,2024-08-13T09:24:00Z,2024-08-13T07:31:00Z,113,5,0.85,0.0028,21.7,-11,11.4
RHOW,HYPERNETS_vs_VIIRS_J2_vs_20240813T094000_RHOW.csv,Hyp,VIIRS_J2,15.64365,36.852583,15.666866,36.840824,2.45,2024-08-13T07:40:00Z,2024-08-13T09:24:00Z,104,5,1.19,0.0033,17.9,14.3,19.3
RHOW,HYPERNETS_vs_VIIRS_J2_vs_20240813T094000_RHOW.csv,VIIRS_J2,Hyp,15.666866,36.840824,15.64365,36.852583,2.45,2024-08-13T09:24:00Z,2024-08-13T07:40:00Z,104,5,0.84,0.0033,16.7,-14.3,19.3
RHOW,HYPERNETS_vs_VIIRS_J2_vs_20240813T100100_RHOW.csv,Hyp,VIIRS_J2,15.6452,36.854717,15.666866,36.840824,2.47,2024-08-13T08:01:00Z,2024-08-13T09:24:00Z,83,5,1.12,0.0022,8.1,8.5,8.5
RHOW,HYPERNETS_vs_VIIRS_J2_vs_20240813T100100_RHOW.csv,VIIRS_J2,Hyp,15.666866,36.840824,15.6452,36.854717,2.47,2024-08-13T09:24:00Z,2024-08-13T08:01:00Z,83,5,0.89,0.0022,7.4,-8.5,8.5
RHOW,HYPERNETS_vs_VIIRS_J2_vs_20240813T102100_RHOW.csv,Hyp,VIIRS_J2,15.64745,36.85755,15.667264,36.846821,2.13,2024-08-13T08:21:00Z,2024-08-13T09:24:00Z,63,5,1.24,0.0038,21.8,17.2,18.3
RHOW,HYPERNETS_vs_VIIRS_J2_vs_20240813T102100_RHOW.csv,VIIRS_J2,Hyp,15.667264,36.846821,15.64745,36.85755,2.13,2024-08-13T09:24:00Z,2024-08-13T08:21:00Z,63,5,0.8,0.0038,22.6,-17.2,18.3
RHOW,HYPERNETS_vs_VIIRS_J2_vs_20240813T111100_RHOW.csv,Hyp,VIIRS_J2,15.598983,36.922133,15.626725,36.90818,2.92,2024-08-13T09:11:00Z,2024-08-13T09:24:00Z,13,5,1.08,0.0013,26.8,-4.1,6.3
RHOW,HYPERNETS_vs_VIIRS_J2_vs_20240813T111100_RHOW.csv,VIIRS_J2,Hyp,15.626725,36.90818,15.598983,36.922133,2.92,2024-08-13T09:24:00Z,2024-08-13T09:11:00Z,13,5,0.92,0.0013,1078.5,4.1,6.3
RHOW,HYPERNETS_vs_VIIRS_J2_vs_20240813T132000_RHOW.csv,Hyp,VIIRS_J2,15.405917,37.1284,15.426665,37.127029,1.85,2024-08-13T11:20:00Z,2024-08-13T09:24:00Z,116,5,0.94,0.0032,37.1,-19.4,19.4
RHOW,HYPERNETS_vs_VIIRS_J2_vs_20240813T132000_RHOW.csv,VIIRS_J2,Hyp,15.426665,37.127029,15.405917,37.1284,1.85,2024-08-13T09:24:00Z,2024-08-13T11:20:00Z,116,5,1.06,0.0032,373,19.4,19.4
RHOW,HYPERNETS_vs_VIIRS_J2_vs_20240814T095000_RHOW.csv,Hyp,VIIRS_J2,15.494167,37.589867,15.520705,37.571732,3.09,2024-08-14T07:50:00Z,2024-08-14T09:06:00Z,76,5,0.85,0.0051,67.1,-32.9,32.9
RHOW,HYPERNETS_vs_VIIRS_J2_vs_20240814T095000_RHOW.csv,VIIRS_J2,Hyp,15.520705,37.571732,15.494167,37.589867,3.09,2024-08-14T09:06:00Z,2024-08-14T07:50:00Z,76,5,1.17,0.0051,82.2,32.9,32.9
RHOW,HYPERNETS_vs_VIIRS_J2_vs_20240814T100000_RHOW.csv,Hyp,VIIRS_J2,15.49075,37.586283,15.512589,37.56958,2.68,2024-08-14T08:00:00Z,2024-08-14T09:06:00Z,66,5,0.83,0.0058,72.3,-37.7,37.7
RHOW,HYPERNETS_vs_VIIRS_J2_vs_20240814T100000_RHOW.csv,VIIRS_J2,Hyp,15.512589,37.56958,15.49075,37.586283,2.68,2024-08-14T09:06:00Z,2024-08-14T08:00:00Z,66,5,1.2,0.0058,85,37.7,37.7
RHOW,HYPERNETS_vs_VIIRS_J2_vs_20240814T101100_RHOW.csv,Hyp,VIIRS_J2,15.4845,37.581,15.504468,37.567432,2.32,2024-08-14T08:11:00Z,2024-08-14T09:06:00Z,55,5,0.85,0.0052,68.1,-33.5,33.5
RHOW,HYPERNETS_vs_VIIRS_J2_vs_20240814T101100_RHOW.csv,VIIRS_J2,Hyp,15.504468,37.567432,15.4845,37.581,2.32,2024-08-14T09:06:00Z,2024-08-14T08:11:00Z,55,5,1.18,0.0052,81.5,33.5,33.5
RHOW,HYPERNETS_vs_VIIRS_J2_vs_20240814T102100_RHOW.csv,Hyp,VIIRS_J2,15.48055,37.577767,15.508626,37.557152,3.38,2024-08-14T08:21:00Z,2024-08-14T09:06:00Z,45,5,0.85,0.0051,67.6,-31.9,31.9
RHOW,HYPERNETS_vs_VIIRS_J2_vs_20240814T102100_RHOW.csv,VIIRS_J2,Hyp,15.508626,37.557152,15.48055,37.577767,3.38,2024-08-14T09:06:00Z,2024-08-14T08:21:00Z,45,5,1.18,0.0051,77.2,31.9,31.9
RHOW,HYPERNETS_vs_VIIRS_J2_vs_20240814T103000_RHOW.csv,Hyp,VIIRS_J2,15.48055,37.577767,15.508626,37.557152,3.38,2024-08-14T08:30:00Z,2024-08-14T09:06:00Z,36,5,0.85,0.0051,63.4,-31.9,31.9
RHOW,HYPERNETS_vs_VIIRS_J2_vs_20240814T103000_RHOW.csv,VIIRS_J2,Hyp,15.508626,37.557152,15.48055,37.577767,3.38,2024-08-14T09:06:00Z,2024-08-14T08:30:00Z,36,5,1.18,0.0051,80.9,31.9,31.9
RHOW,HYPERNETS_vs_VIIRS_J2_vs_20240814T104000_RHOW.csv,Hyp,VIIRS_J2,15.47625,37.574817,15.5005,37.554996,3.07,2024-08-14T08:40:00Z,2024-08-14T09:06:00Z,26,5,0.9,0.0047,52.5,-29.4,29.4
RHOW,HYPERNETS_vs_VIIRS_J2_vs_20240814T104000_RHOW.csv,VIIRS_J2,Hyp,15.5005,37.554996,15.47625,37.574817,3.07,2024-08-14T09:06:00Z,2024-08-14T08:40:00Z,26,5,1.11,0.0047,114.4,29.4,29.4
RHOW,HYPERNETS_vs_VIIRS_J2_vs_20240814T114100_RHOW.csv,Hyp,VIIRS_J2,15.5009,37.688733,15.527129,37.667156,3.33,2024-08-14T09:41:00Z,2024-08-14T10:48:01Z,67,5,0.58,0.0104,47.6,-88.4,88.4
RHOW,HYPERNETS_vs_VIIRS_J2_vs_20240814T114100_RHOW.csv,VIIRS_J2,Hyp,15.527129,37.667156,15.5009,37.688733,3.33,2024-08-14T10:48:01Z,2024-08-14T09:41:00Z,67,5,1.69,0.0104,95.6,88.4,88.4
RHOW,HYPERNETS_vs_VIIRS_J2_vs_20240814T115100_RHOW.csv,Hyp,VIIRS_J2,15.507083,37.710817,15.536725,37.691666,3.37,2024-08-14T09:51:00Z,2024-08-14T10:48:01Z,57,5,0.57,0.0116,56.1,-102.3,102.3
RHOW,HYPERNETS_vs_VIIRS_J2_vs_20240814T115100_RHOW.csv,VIIRS_J2,Hyp,15.536725,37.691666,15.507083,37.710817,3.37,2024-08-14T10:48:01Z,2024-08-14T09:51:00Z,57,5,1.72,0.0116,159.4,102.3,102.3
RHOW,HYPERNETS_vs_VIIRS_J2_vs_20240814T123100_RHOW.csv,Hyp,VIIRS_J2,15.527933,37.790367,15.548082,37.792969,1.8,2024-08-14T10:31:00Z,2024-08-14T10:48:01Z,17,5,0.58,0.0095,33.6,-55.2,55.2
RHOW,HYPERNETS_vs_VIIRS_J2_vs_20240814T123100_RHOW.csv,VIIRS_J2,Hyp,15.548082,37.792969,15.527933,37.790367,1.8,2024-08-14T10:48:01Z,2024-08-14T10:31:00Z,17,5,1.69,0.0095,52.5,55.2,55.2
RHOW,HYPERNETS_vs_VIIRS_J2_vs_20240815T091000_RHOW.csv,Hyp,VIIRS_J2,15.38855,38.539567,15.417345,38.547661,2.66,2024-08-15T07:10:00Z,2024-08-15T08:48:00Z,98,5,0.59,0.0067,55.8,-73.7,73.7
RHOW,HYPERNETS_vs_VIIRS_J2_vs_20240815T091000_RHOW.csv,VIIRS_J2,Hyp,15.417345,38.547661,15.38855,38.539567,2.66,2024-08-15T08:48:00Z,2024-08-15T07:10:00Z,98,5,1.67,0.0067,1741.9,73.7,73.7
RHOW,HYPERNETS_vs_VIIRS_J2_vs_20240815T092000_RHOW.csv,Hyp,VIIRS_J2,15.3877,38.539233,15.424973,38.521809,3.78,2024-08-15T07:20:00Z,2024-08-15T08:48:00Z,88,5,0.6,0.0069,38.7,-66.5,66.5
RHOW,HYPERNETS_vs_VIIRS_J2_vs_20240815T092000_RHOW.csv,VIIRS_J2,Hyp,15.424973,38.521809,15.3877,38.539233,3.78,2024-08-15T08:48:00Z,2024-08-15T07:20:00Z,88,5,1.65,0.0069,64.7,66.5,66.5
RHOW,HYPERNETS_vs_VIIRS_J2_vs_20240815T094500_RHOW.csv,Hyp,VIIRS_J2,15.3838,38.53715,15.424973,38.521809,3.97,2024-08-15T07:45:00Z,2024-08-15T08:48:00Z,63,5,0.61,0.006,41.7,-53.2,57
RHOW,HYPERNETS_vs_VIIRS_J2_vs_20240815T094500_RHOW.csv,VIIRS_J2,Hyp,15.424973,38.521809,15.3838,38.53715,3.97,2024-08-15T08:48:00Z,2024-08-15T07:45:00Z,63,5,1.62,0.006,51.3,53.2,57
RHOW,HYPERNETS_vs_VIIRS_J2_vs_20240815T103000_RHOW.csv,Hyp,VIIRS_J2,15.376033,38.533067,15.401964,38.517586,2.84,2024-08-15T08:30:00Z,2024-08-15T10:30:01Z,120,5,0.35,0.011,55.4,-115.2,115.2
RHOW,HYPERNETS_vs_VIIRS_J2_vs_20240815T103000_RHOW.csv,VIIRS_J2,Hyp,15.401964,38.517586,15.376033,38.533067,2.84,2024-08-15T10:30:01Z,2024-08-15T08:30:00Z,120,5,2.21,0.011,120.8,115.2,115.2
RHOW,HYPERNETS_vs_VIIRS_J2_vs_20240815T104100_RHOW.csv,Hyp,VIIRS_J2,15.366333,38.54425,15.392584,38.529739,2.8,2024-08-15T08:41:00Z,2024-08-15T10:30:01Z,109,5,0.38,0.0103,50.3,-112.2,112.2
RHOW,HYPERNETS_vs_VIIRS_J2_vs_20240815T104100_RHOW.csv,VIIRS_J2,Hyp,15.392584,38.529739,15.366333,38.54425,2.8,2024-08-15T10:30:01Z,2024-08-15T08:41:00Z,109,5,2.14,0.0103,112,112.2,112.2
RHOW,HYPERNETS_vs_VIIRS_J2_vs_20240815T112000_RHOW.csv,Hyp,VIIRS_J2,15.33125,38.580033,15.363268,38.564941,3.25,2024-08-15T09:20:00Z,2024-08-15T10:30:01Z,70,5,0.42,0.0087,186.8,-43.1,77.7
RHOW,HYPERNETS_vs_VIIRS_J2_vs_20240815T112000_RHOW.csv,VIIRS_J2,Hyp,15.363268,38.564941,15.33125,38.580033,3.25,2024-08-15T10:30:01Z,2024-08-15T09:20:00Z,70,5,2.05,0.0087,76.3,43.1,77.7
RHOW,HYPERNETS_vs_VIIRS_J2_vs_20240815T130000_RHOW.csv,Hyp,VIIRS_J2,15.2522,38.660433,15.273136,38.645695,2.45,2024-08-15T11:00:00Z,2024-08-15T10:30:01Z,30,5,0.49,0.0066,200.9,-9.6,60.8
RHOW,HYPERNETS_vs_VIIRS_J2_vs_20240815T130000_RHOW.csv,VIIRS_J2,Hyp,15.273136,38.645695,15.2522,38.660433,2.45,2024-08-15T10:30:01Z,2024-08-15T11:00:00Z,30,5,1.87,0.0066,48.4,9.6,60.8
RHOW,HYPERNETS_vs_VIIRS_J2_vs_20240815T132000_RHOW.csv,Hyp,VIIRS_J2,15.237567,38.679867,15.25859,38.6632,2.6,2024-08-15T11:20:00Z,2024-08-15T10:30:01Z,50,5,0.5,0.0061,211.3,-3.2,60.5
RHOW,HYPERNETS_vs_VIIRS_J2_vs_20240815T132000_RHOW.csv,VIIRS_J2,Hyp,15.25859,38.6632,15.237567,38.679867,2.6,2024-08-15T10:30:01Z,2024-08-15T11:20:00Z,50,5,1.84,0.0061,44.9,3.2,60.5
RHOW,HYPERNETS_vs_VIIRS_J2_vs_20240815T133000_RHOW.csv,Hyp,VIIRS_J2,15.232867,38.6881,15.257387,38.672413,2.75,2024-08-15T11:30:00Z,2024-08-15T10:30:01Z,60,5,0.5,0.0061,204.6,-0.6,58.4
RHOW,HYPERNETS_vs_VIIRS_J2_vs_20240815T133000_RHOW.csv,VIIRS_J2,Hyp,15.257387,38.672413,15.232867,38.6881,2.75,2024-08-15T10:30:01Z,2024-08-15T11:30:00Z,60,5,1.84,0.0061,44,0.6,58.4
RHOW,HYPERNETS_vs_VIIRS_J2_vs_20240815T134200_RHOW.csv,Hyp,VIIRS_J2,15.2297,38.696783,15.256187,38.681625,2.85,2024-08-15T11:42:00Z,2024-08-15T10:30:01Z,72,5,0.49,0.006,302.6,0.9,57.8
RHOW,HYPERNETS_vs_VIIRS_J2_vs_20240815T134200_RHOW.csv,VIIRS_J2,Hyp,15.256187,38.681625,15.2297,38.696783,2.85,2024-08-15T10:30:01Z,2024-08-15T11:42:00Z,72,5,1.84,0.006,44.7,-0.9,57.8
RHOW,HYPERNETS_vs_VIIRS_J2_vs_20240815T140000_RHOW.csv,Hyp,VIIRS_J2,15.2242,38.7143,15.250215,38.727688,2.71,2024-08-15T12:00:00Z,2024-08-15T10:30:01Z,90,4,0.59,0.0042,194,31.5,49.6
RHOW,HYPERNETS_vs_VIIRS_J2_vs_20240815T140000_RHOW.csv,VIIRS_J2,Hyp,15.250215,38.727688,15.2242,38.7143,2.71,2024-08-15T10:30:01Z,2024-08-15T12:00:00Z,90,4,1.68,0.0042,39.8,-31.5,49.6
RHOW,HYPERNETS_vs_VIIRS_J2_vs_20240816T111100_RHOW.csv,Hyp,VIIRS_J2,13.595117,39.271867,13.624699,39.255238,3.15,2024-08-16T09:11:00Z,2024-08-16T10:12:01Z,61,5,0.77,0.0053,18.1,-25.7,25.7
RHOW,HYPERNETS_vs_VIIRS_J2_vs_20240816T111100_RHOW.csv,VIIRS_J2,Hyp,13.624699,39.255238,13.595117,39.271867,3.15,2024-08-16T10:12:01Z,2024-08-16T09:11:00Z,61,5,1.29,0.0053,23.2,25.7,25.7
RHOW,TRIOS_vs_VIIRS_N_vs_20240810T104548_RHOW.csv,TRIOS,VIIRS_N,19.453936,35.913342,19.461786,35.922565,1.25,2024-08-10T08:45:48Z,2024-08-10T10:48:00Z,122,5,1.18,0.0044,31.2,18.9,18.9
RHOW,TRIOS_vs_VIIRS_N_vs_20240810T104548_RHOW.csv,VIIRS_N,TRIOS,19.461786,35.922565,19.453936,35.913342,1.25,2024-08-10T10:48:00Z,2024-08-10T08:45:48Z,122,5,0.85,0.0044,21.6,-18.9,18.9
RHOW,TRIOS_vs_VIIRS_N_vs_20240810T113703_RHOW.csv,TRIOS,VIIRS_N,19.361476,35.909326,19.411381,35.87756,5.72,2024-08-10T09:37:03Z,2024-08-10T10:48:00Z,71,5,1.08,0.0015,19.4,0.6,6.5
RHOW,TRIOS_vs_VIIRS_N_vs_20240810T113703_RHOW.csv,VIIRS_N,TRIOS,19.411381,35.87756,19.361476,35.909326,5.72,2024-08-10T10:48:00Z,2024-08-10T09:37:03Z,71,5,0.93,0.0015,79.8,-0.6,6.5
RHOW,TRIOS_vs_VIIRS_N_vs_20240810T114709_RHOW.csv,TRIOS,VIIRS_N,19.339481,35.909441,19.385553,35.877117,5.5,2024-08-10T09:47:09Z,2024-08-10T10:48:00Z,61,5,1.04,7e-4,21.9,-1.8,2.1
RHOW,TRIOS_vs_VIIRS_N_vs_20240810T114709_RHOW.csv,VIIRS_N,TRIOS,19.385553,35.877117,19.339481,35.909441,5.5,2024-08-10T10:48:00Z,2024-08-10T09:47:09Z,61,5,0.96,7e-4,121.5,1.8,2.1
RHOW,TRIOS_vs_VIIRS_N_vs_20240810T120235_RHOW.csv,TRIOS,VIIRS_N,19.306159,35.910015,19.349754,35.876476,5.42,2024-08-10T10:02:35Z,2024-08-10T10:48:00Z,45,5,1,8e-4,17.7,-3.4,3.4
RHOW,TRIOS_vs_VIIRS_N_vs_20240810T120235_RHOW.csv,VIIRS_N,TRIOS,19.349754,35.876476,19.306159,35.910015,5.42,2024-08-10T10:48:00Z,2024-08-10T10:02:35Z,45,5,1,8e-4,43.1,3.4,3.4
RHOW,TRIOS_vs_VIIRS_N_vs_20240810T122936_RHOW.csv,TRIOS,VIIRS_N,19.246183,35.910646,19.282171,35.920856,3.44,2024-08-10T10:29:36Z,2024-08-10T10:48:00Z,18,5,1.05,0.001,24.7,-4.8,4.8
RHOW,TRIOS_vs_VIIRS_N_vs_20240810T122936_RHOW.csv,VIIRS_N,TRIOS,19.282171,35.920856,19.246183,35.910646,3.44,2024-08-10T10:48:00Z,2024-08-10T10:29:36Z,18,5,0.95,0.001,256.2,4.8,4.8
RHOW,TRIOS_vs_VIIRS_N_vs_20240810T124602_RHOW.csv,TRIOS,VIIRS_N,19.210498,35.911087,19.246746,35.920486,3.43,2024-08-10T10:46:02Z,2024-08-10T10:48:00Z,2,5,1.04,0.0015,28.2,-9.1,9.1
RHOW,TRIOS_vs_VIIRS_N_vs_20240810T124602_RHOW.csv,VIIRS_N,TRIOS,19.246746,35.920486,19.210498,35.911087,3.43,2024-08-10T10:48:00Z,2024-08-10T10:46:02Z,2,5,0.96,0.0015,3098.8,9.1,9.1
RHOW,TRIOS_vs_VIIRS_N_vs_20240810T131307_RHOW.csv,TRIOS,VIIRS_N,19.140775,35.911977,19.162931,35.888683,3.27,2024-08-10T11:13:07Z,2024-08-10T10:48:00Z,25,5,1,0.0019,30,-11.2,11.2
RHOW,TRIOS_vs_VIIRS_N_vs_20240810T131307_RHOW.csv,VIIRS_N,TRIOS,19.162931,35.888683,19.140775,35.911977,3.27,2024-08-10T10:48:00Z,2024-08-10T11:13:07Z,25,5,1,0.0019,1756.1,11.2,11.2
RHOW,TRIOS_vs_VIIRS_N_vs_20240810T132916_RHOW.csv,TRIOS,VIIRS_N,19.103294000000002,35.912474,19.128101,35.888149,3.51,2024-08-10T11:29:16Z,2024-08-10T10:48:00Z,41,5,1.04,0.0013,29.3,-5.4,5.4
RHOW,TRIOS_vs_VIIRS_N_vs_20240810T132916_RHOW.csv,VIIRS_N,TRIOS,19.128101,35.888149,19.103294000000002,35.912474,3.51,2024-08-10T10:48:00Z,2024-08-10T11:29:16Z,41,5,0.96,0.0013,483.5,5.4,5.4
RHOW,TRIOS_vs_VIIRS_N_vs_20240810T134426_RHOW.csv,TRIOS,VIIRS_N,19.065478,35.913429,19.093437,35.887611,3.82,2024-08-10T11:44:26Z,2024-08-10T10:48:00Z,56,5,1.01,0.0019,29.8,-9.8,9.8
RHOW,TRIOS_vs_VIIRS_N_vs_20240810T134426_RHOW.csv,VIIRS_N,TRIOS,19.093437,35.887611,19.065478,35.913429,3.82,2024-08-10T10:48:00Z,2024-08-10T11:44:26Z,56,5,0.99,0.0019,3180.1,9.8,9.8
RHOW,TRIOS_vs_VIIRS_N_vs_20240810T142820_RHOW.csv,TRIOS,VIIRS_N,18.960661,35.915299,18.990477,35.885956,4.23,2024-08-10T12:28:20Z,2024-08-10T10:48:00Z,100,5,0.97,0.0025,29.8,-14.5,14.5
RHOW,TRIOS_vs_VIIRS_N_vs_20240810T142820_RHOW.csv,VIIRS_N,TRIOS,18.990477,35.885956,18.960661,35.915299,4.23,2024-08-10T10:48:00Z,2024-08-10T12:28:20Z,100,5,1.03,0.0025,264.9,14.5,14.5
RHOW,TRIOS_vs_VIIRS_N_vs_20240810T144414_RHOW.csv,TRIOS,VIIRS_N,18.923484,35.915265,18.95643,35.885391,4.46,2024-08-10T12:44:14Z,2024-08-10T10:48:00Z,116,5,1,0.0013,21.5,-7.4,7.4
RHOW,TRIOS_vs_VIIRS_N_vs_20240810T144414_RHOW.csv,VIIRS_N,TRIOS,18.95643,35.885391,18.923484,35.915265,4.46,2024-08-10T10:48:00Z,2024-08-10T12:44:14Z,116,5,1,0.0013,81,7.4,7.4
RHOW,TRIOS_vs_VIIRS_N_vs_20240811T100927_RHOW.csv,TRIOS,VIIRS_N,16.482826,36.025699,16.535986,36.026093,4.79,2024-08-11T08:09:27Z,2024-08-11T08:48:01Z,39,5,1.27,0.0054,28.3,26.6,26.6
