file_name,sensor_X,sensor_Y,lon_X,lat_X,lon_Y,lat_Y,dist,dist_limit,dateTime_X,dateTime_Y,diff_time,diff_time_limit,n,Slope,Slope_log,Bias,Error,MRD,MARD,RMSE,MSA,MAPE
HYPERNETS_vs_TRIOS_vs_20240814T095000_ED.csv,TRIOS,Hyp,15.494843,37.59063200000001,15.494167,37.58986699999999,0.1,10,2024-08-14T11:48:57Z,2024-08-14T11:50:00Z,1,20,321,1.03,1.06,-0.75,1.26,-0.007451,0.012419,30.172729,21.772079,1.87
HYPERNETS_vs_TRIOS_vs_20240814T100000_ED.csv,Hyp,TRIOS,15.49075,37.586282999999995,15.489222,37.584956999999996,0.2,10,2024-08-14T12:00:00Z,2024-08-14T12:02:47Z,3,20,321,0.96,0.93,1.66,1.74,0.016603,0.017416,34.089126,27.038019,2.29
HYPERNETS_vs_TRIOS_vs_20240814T100000_ED.csv,TRIOS,Hyp,15.489222,37.584956999999996,15.49075,37.586282999999995,0.2,10,2024-08-14T12:02:47Z,2024-08-14T12:00:00Z,3,20,321,1.02,1.05,-1.66,1.74,-0.016331,0.017329,34.089126,27.038019,2.23
HYPERNETS_vs_TRIOS_vs_20240814T101100_ED.csv,Hyp,TRIOS,15.4845,37.580999999999996,15.48502,37.581365,0.06,10,2024-08-14T12:11:00Z,2024-08-14T12:13:09Z,2,20,321,0.96,0.93,1.52,1.74,0.015152,0.017191,33.562149,26.352731,2.22
HYPERNETS_vs_TRIOS_vs_20240814T101100_ED.csv,TRIOS,Hyp,15.48502,37.581365,15.4845,37.580999999999996,0.06,10,2024-08-14T12:13:09Z,2024-08-14T12:11:00Z,2,20,321,1.02,1.05,-1.52,1.74,-0.014926,0.017373,33.562149,26.352731,2.17
HYPERNETS_vs_TRIOS_vs_20240814T102100_ED.csv,Hyp,TRIOS,15.480550000000001,37.577766999999994,15.481237,37.578267,0.08,10,2024-08-14T12:21:00Z,2024-08-14T12:23:20Z,2,20,321,0.96,0.94,1.28,1.6,0.012833,0.015788,32.936756,25.722145,2.14
HYPERNETS_vs_TRIOS_vs_20240814T102100_ED.csv,TRIOS,Hyp,15.481237,37.578267,15.480550000000001,37.577766999999994,0.08,10,2024-08-14T12:23:20Z,2024-08-14T12:21:00Z,2,20,321,1.02,1.05,-1.28,1.6,-0.01267,0.015998,32.936756,25.722145,2.09
HYPERNETS_vs_TRIOS_vs_20240814T103000_ED.csv,Hyp,TRIOS,15.480550000000001,37.577766999999994,15.479555000000001,37.576855,0.13,10,2024-08-14T12:30:00Z,2024-08-14T12:28:28Z,2,20,321,0.96,0.93,1.17,1.58,0.011668,0.015732,33.016245,25.569856,2.12
HYPERNETS_vs_TRIOS_vs_20240814T103000_ED.csv,TRIOS,Hyp,15.479555000000001,37.576855,15.480550000000001,37.577766999999994,0.13,10,2024-08-14T12:28:28Z,2024-08-14T12:30:00Z,2,20,321,1.02,1.05,-1.17,1.58,-0.011533,0.01574,33.016245,25.569856,2.07
HYPERNETS_vs_TRIOS_vs_20240814T114100_ED.csv,Hyp,TRIOS,15.5009,37.688733000000006,15.50315,37.697373000000006,0.98,10,2024-08-14T13:41:00Z,2024-08-14T13:44:34Z,4,20,321,0.93,0.93,-1.45,1.7,-0.014256,0.01676,37.337869,28.758493,2.2
HYPERNETS_vs_TRIOS_vs_20240814T114100_ED.csv,TRIOS,Hyp,15.50315,37.697373000000006,15.5009,37.688733000000006,0.98,10,2024-08-14T13:44:34Z,2024-08-14T13:41:00Z,4,20,321,1.06,1.06,1.45,1.7,0.014462,0.017045,37.337869,28.758493,2.25
HYPERNETS_vs_TRIOS_vs_20240815T091000_ED.csv,Hyp,TRIOS,15.38855,38.539567,15.389395,38.539622,0.07,10,2024-08-15T11:10:00Z,2024-08-15T11:07:50Z,2,20,321,0.93,0.94,-1.36,1.69,-0.01345,0.016814,32.546579,24.607932,2.15
HYPERNETS_vs_TRIOS_vs_20240815T091000_ED.csv,TRIOS,Hyp,15.389395,38.539622,15.38855,38.539567,0.07,10,2024-08-15T11:07:50Z,2024-08-15T11:10:00Z,2,20,321,1.05,1.05,1.36,1.69,0.013633,0.016741,32.546579,24.607932,2.21
HYPERNETS_vs_TRIOS_vs_20240815T092000_ED.csv,Hyp,TRIOS,15.3877,38.539233,15.387983,38.539258000000004,0.02,10,2024-08-15T11:20:00Z,2024-08-15T11:18:00Z,2,20,321,0.95,0.94,0.54,1.51,0.005357,0.015031,28.657425,21.722087,2.02
HYPERNETS_vs_TRIOS_vs_20240815T092000_ED.csv,TRIOS,Hyp,15.387983,38.539258000000004,15.3877,38.539233,0.02,10,2024-08-15T11:18:00Z,2024-08-15T11:20:00Z,2,20,321,1.02,1.04,-0.54,1.51,-0.005328,0.015039,28.657425,21.722087,2
HYPERNETS_vs_TRIOS_vs_20240815T094500_ED.csv,Hyp,TRIOS,15.3838,38.537150000000004,15.3841,38.537472,0.04,10,2024-08-15T11:45:00Z,2024-08-15T11:45:24Z,0,20,321,0.97,0.94,1.52,1.95,0.015215,0.019494,33.736062,27.122305,2.36
HYPERNETS_vs_TRIOS_vs_20240815T094500_ED.csv,TRIOS,Hyp,15.3841,38.537472,15.3838,38.537150000000004,0.04,10,2024-08-15T11:45:24Z,2024-08-15T11:45:00Z,0,20,321,1.01,1.04,-1.52,1.95,-0.014987,0.019149,33.736062,27.122305,2.31
HYPERNETS_vs_TRIOS_vs_20240815T103000_ED.csv,Hyp,TRIOS,15.376033000000001,38.533066999999996,15.375050000000002,38.533955000000006,0.13,10,2024-08-15T12:30:00Z,2024-08-15T12:29:22Z,1,20,321,0.93,0.94,-1.94,2.13,-0.018993,0.020895,40.59718,32.426696,2.48
HYPERNETS_vs_TRIOS_vs_20240815T103000_ED.csv,TRIOS,Hyp,15.375050000000002,38.533955000000006,15.376033000000001,38.533066999999996,0.13,10,2024-08-15T12:29:22Z,2024-08-15T12:30:00Z,1,20,321,1.06,1.05,1.94,2.13,0.019361,0.021341,40.59718,32.426696,2.56
HYPERNETS_vs_TRIOS_vs_20240815T104100_ED.csv,Hyp,TRIOS,15.366333000000001,38.54425,15.366558000000001,38.543917,0.04,10,2024-08-15T12:41:00Z,2024-08-15T12:39:47Z,1,20,321,0.93,0.93,-1.8,2.03,-0.017722,0.019867,40.138841,31.933892,2.45
HYPERNETS_vs_TRIOS_vs_20240815T104100_ED.csv,TRIOS,Hyp,15.366558000000001,38.543917,15.366333000000001,38.54425,0.04,10,2024-08-15T12:39:47Z,2024-08-15T12:41:00Z,1,20,321,1.06,1.06,1.8,2.03,0.018042,0.020269,40.138841,31.933892,2.52
