var_name,file_name,sensor_X,sensor_Y,lon_X,lat_X,lon_Y,lat_Y,dist,dist_limit,dateTime_X,dateTime_Y,diff_time,diff_time_limit,n,Slope,Slope_log,Slope_II_low,Slope_II,Slope_II_high,Slope_II_int_low,Slope_II_int,Slope_II_int_high,Slope_II_p,Slope_II_slope_bias_sig,Slope_II_int_bias_sig,RMSE,MSA,MAPE,MRD_25,MRD_50,MRD_75,MARD_25,MARD_50,MARD_75,Bias_25,Bias_50,Bias_75,Error_25,Error_50,Error_75
RHOW,HYPERNETS_vs_AQUA_vs_20240813T142000_RHOW.csv,AQUA,Hyp,15.358551,37.194645,15.3218,37.2076,3.56,10,2024-08-13T15:05:00Z,2024-08-13T16:20:00Z,75,120,6,0.9926,0.808,0.962,0.9929,1.0247,0.001927,0.002497,0.003049,NA,FALSE,TRUE,0.00238,0.00237,22.4896,0.093339,0.107089,0.368536,0.093339,0.107089,0.368536,9.3339,10.7005,36.0368,9.3339,10.7005,36.0368
RHOW,HYPERNETS_vs_AQUA_vs_20240813T143000_RHOW.csv,Hyp,AQUA,15.306400000000002,37.220867,15.341392999999998,37.203331000000006,3.67,10,2024-08-13T16:30:00Z,2024-08-13T15:05:00Z,85,120,6,0.8895,1.1756,0.8456,0.8901,0.9369,-0.003054,-0.002022,-0.001042,NA,TRUE,TRUE,0.004606,0.004444,23.9594,-0.311107,-0.198302,-0.186219,0.186219,0.198302,0.311107,-45.6644,-24.7459,-22.8832,22.8832,24.7459,45.6644
RHOW,HYPERNETS_vs_AQUA_vs_20240813T143000_RHOW.csv,AQUA,Hyp,15.341392999999998,37.203331000000006,15.306400000000002,37.220867,3.67,10,2024-08-13T15:05:00Z,2024-08-13T16:30:00Z,85,120,6,1.1228,0.8503,1.0674,1.1235,1.1826,0.001232,0.002272,0.00326,NA,TRUE,TRUE,0.004606,0.004444,33.1187,0.228833,0.247564,0.461392,0.228833,0.247564,0.461392,22.8832,24.7459,45.6644,22.8832,24.7459,45.6644
RHOW,HYPERNETS_vs_AQUA_vs_20240813T144100_RHOW.csv,Hyp,AQUA,15.291433,37.23445,15.324264999999999,37.211998,3.84,10,2024-08-13T16:41:00Z,2024-08-13T15:05:00Z,96,120,6,0.8654,1.0673,0.8128,0.8663,0.9233,-0.002093,-9.01e-4,2.19e-4,NA,TRUE,FALSE,0.003971,0.003699,19.5028,-0.225856,-0.182727,-0.176877,0.176877,0.182727,0.225856,-29.2246,-22.361,-21.4885,21.4885,22.361,29.2246
RHOW,HYPERNETS_vs_AQUA_vs_20240813T144100_RHOW.csv,AQUA,Hyp,15.324264999999999,37.211998,15.291433,37.23445,3.84,10,2024-08-13T15:05:00Z,2024-08-13T16:41:00Z,96,120,6,1.1532,0.9364,1.0831,1.1544,1.2304,-2.69e-4,0.00104,0.002267,NA,TRUE,FALSE,0.003971,0.003699,24.5199,0.214885,0.223639,0.292732,0.214885,0.223639,0.292732,21.4885,22.361,29.2246,21.4885,22.361,29.2246
RHOW,HYPERNETS_vs_AQUA_vs_20240814T101100_RHOW.csv,Hyp,AQUA,15.4845,37.580999999999996,15.546349999999999,37.566921,5.68,10,2024-08-14T12:11:00Z,2024-08-14T14:05:01Z,114,120,6,0.9798,1.1779,0.9349,0.9803,1.0279,-0.003001,-0.001978,-0.001003,NA,FALSE,TRUE,0.002442,0.002401,16.5328,-0.261525,-0.107374,-0.078622,0.078622,0.107374,0.261525,-36.0245,-12.0869,-8.5331,8.5331,12.0869,36.0245
RHOW,HYPERNETS_vs_AQUA_vs_20240814T101100_RHOW.csv,AQUA,Hyp,15.546349999999999,37.566921,15.4845,37.580999999999996,5.68,10,2024-08-14T14:05:01Z,2024-08-14T12:11:00Z,114,120,6,1.0195,0.8478,0.9728,1.0201,1.0696,0.001073,0.002018,0.002919,NA,FALSE,TRUE,0.002442,0.002401,21.9069,0.085331,0.121448,0.36595,0.085331,0.121448,0.36595,8.5331,12.0869,36.0245,8.5331,12.0869,36.0245
RHOW,HYPERNETS_vs_AQUA_vs_20240814T102100_RHOW.csv,Hyp,AQUA,15.480550000000001,37.577766999999994,15.546349999999999,37.566921,5.93,10,2024-08-14T12:21:00Z,2024-08-14T14:05:01Z,104,120,6,0.9716,1.1638,0.9287,0.9722,1.0176,-0.002756,-0.001781,-8.5e-4,NA,FALSE,TRUE,0.002429,0.002378,16.1366,-0.250215,-0.107179,-0.079333,0.079333,0.107179,0.250215,-33.9042,-12.0427,-8.6173,8.6173,12.0427,33.9042
RHOW,HYPERNETS_vs_AQUA_vs_20240814T102100_RHOW.csv,AQUA,Hyp,15.546349999999999,37.566921,15.480550000000001,37.577766999999994,5.93,10,2024-08-14T14:05:01Z,2024-08-14T12:21:00Z,104,120,6,1.0281,0.858,0.9827,1.0286,1.0767,9.15e-4,0.001832,0.002708,NA,FALSE,TRUE,0.002429,0.002378,21.0725,0.086178,0.120808,0.344041,0.086178,0.120808,0.344041,8.6173,12.0427,33.9042,8.6173,12.0427,33.9042
RHOW,HYPERNETS_vs_AQUA_vs_20240814T103000_RHOW.csv,Hyp,AQUA,15.480550000000001,37.577766999999994,15.546349999999999,37.566921,5.93,10,2024-08-14T12:30:00Z,2024-08-14T14:05:01Z,95,120,6,0.9681,1.1666,0.9246,0.9686,1.0147,-0.002791,-0.001798,-8.51e-4,NA,FALSE,TRUE,0.002529,0.002474,16.5596,-0.255732,-0.111175,-0.083059,0.083059,0.111175,0.255732,-34.9247,-12.5445,-9.0589,9.0589,12.5445,34.9247
