var_name,sensor_X,sensor_Y,wavelength,n_clean,n_no_out,n_w_nm,n_w_nm_clean,Slope,Slope_log,Slope_II_low,Slope_II,Slope_II_high,Slope_II_int_low,Slope_II_int,Slope_II_int_high,Slope_II_p,Slope_II_slope_bias_sig,Slope_II_int_bias_sig,RMSE,MSA,MAPE,MRD_25,MRD_50,MRD_75,MARD_25,MARD_50,MARD_75,Bias_25,Bias_50,Bias_75,Error_25,Error_50,Error_75
LU,HYPERNETS,TRIOS,505,55,46,46,46,0.7498,0.8071,0.7254,0.8202,0.9275,0.457451,1.367599,2.172481,NA,TRUE,TRUE,0.994399,0.649669,7.3532,-0.046577,0.008263,0.033321,0.015873,0.038459,0.119246,-4.8854,0.8263,3.3321,1.6049,3.8944,13.4259
LU,TRIOS,HYPERNETS,505,55,46,46,46,1.1144,1.0231,1.0781,1.2192,1.3786,-2.994981,-1.667313,-0.493201,NA,TRUE,TRUE,0.994399,0.649669,7.5452,-0.032247,-0.008195,0.048854,0.015971,0.038129,0.122839,-3.3321,-0.8263,4.8854,1.6049,3.8944,13.4259
LU,HYPERNETS,TRIOS,506,55,46,46,46,0.7408,0.8068,0.7173,0.8123,0.9199,0.40626,1.306543,2.101545,NA,TRUE,TRUE,1.022591,0.654537,7.3283,-0.058377,-0.006795,0.021012,0.010867,0.033744,0.128726,-6.2,-0.6842,2.1012,1.0898,3.3743,13.0659
LU,TRIOS,HYPERNETS,506,55,46,46,46,1.1226,1.0187,1.0871,1.2311,1.3941,-2.929742,-1.608435,-0.441645,NA,TRUE,TRUE,1.022591,0.654537,7.7109,-0.020579,0.006842,0.062004,0.01081,0.032641,0.11753,-2.1012,0.6842,6.2,1.0898,3.3743,13.0659
LU,HYPERNETS,TRIOS,507,55,46,46,46,0.7437,0.8028,0.7211,0.8182,0.9285,0.409494,1.296802,2.078759,NA,TRUE,TRUE,0.987887,0.646727,7.6388,-0.048671,0.002448,0.036245,0.015772,0.041602,0.134921,-5.1168,0.2448,3.6245,1.5771,4.1602,15.0491
LU,TRIOS,HYPERNETS,507,55,46,46,46,1.1108,1.0149,1.0771,1.2222,1.3868,-2.882853,-1.584896,-0.441046,NA,TRUE,TRUE,0.987887,0.646727,7.8869,-0.034977,-0.002442,0.051174,0.015525,0.03994,0.132257,-3.6245,-0.2448,5.1168,1.5771,4.1602,15.0491
LU,HYPERNETS,TRIOS,508,55,46,46,46,0.744,0.7978,0.7224,0.8212,0.9335,0.422377,1.299856,2.071732,NA,TRUE,TRUE,0.971694,0.660372,8.1468,-0.037417,0.01571,0.049489,0.028043,0.046601,0.134049,-3.8877,1.5708,4.9489,2.8852,4.6599,15.5644
LU,TRIOS,HYPERNETS,508,55,46,46,46,1.1033,1.0145,1.0712,1.2177,1.3844,-2.868009,-1.582898,-0.452448,NA,TRUE,TRUE,0.971694,0.660372,8.2903,-0.047155,-0.015463,0.038883,0.028631,0.045293,0.13781,-4.9489,-1.5708,3.8877,2.8852,4.6599,15.5644
LU,HYPERNETS,TRIOS,509,55,46,46,46,0.7405,0.7962,0.7191,0.8178,0.9301,0.445936,1.302717,2.056084,NA,TRUE,TRUE,0.964892,0.66348,8.3503,-0.037175,0.019592,0.055279,0.030479,0.049768,0.140701,-3.8611,1.9591,5.5278,3.0479,5.0969,16.2423
LU,TRIOS,HYPERNETS,509,55,46,46,46,1.1071,1.0165,1.0752,1.2228,1.3906,-2.859218,-1.592918,-0.47946,NA,TRUE,TRUE,0.964892,0.66348,8.5006,-0.052382,-0.019213,0.038611,0.029578,0.049698,0.140743,-5.5278,-1.9591,3.8611,3.0479,5.0969,16.2423
LU,HYPERNETS,TRIOS,510,55,46,46,46,0.7354,0.7909,0.7152,0.8149,0.9285,0.455757,1.302374,2.045404,NA,TRUE,TRUE,0.966924,0.677725,8.7328,-0.03786,0.023724,0.059942,0.03412,0.055183,0.145268,-3.935,2.3722,5.9942,3.5325,5.5183,16.8698
LU,TRIOS,HYPERNETS,510,55,46,46,46,1.1074,1.0154,1.077,1.2271,1.3982,-2.859897,-1.598182,-0.490843,NA,TRUE,TRUE,0.966924,0.677725,8.8834,-0.056552,-0.023171,0.039351,0.035325,0.052297,0.146643,-5.9942,-2.3722,3.935,3.5325,5.5183,16.8698
LU,HYPERNETS,TRIOS,511,55,46,46,46,0.7314,0.7853,0.7122,0.8128,0.9277,0.477929,1.310729,2.040444,NA,TRUE,TRUE,0.964911,0.686045,9.128,-0.034473,0.026093,0.065219,0.03321,0.064383,0.149666,-3.5705,2.6092,6.5219,3.4049,6.4383,17.3938
LU,TRIOS,HYPERNETS,511,55,46,46,46,1.1071,1.016,1.078,1.2303,1.4041,-2.864896,-1.612537,-0.515196,NA,TRUE,TRUE,0.964911,0.686045,9.2257,-0.061226,-0.025427,0.035705,0.033249,0.060489,0.154164,-6.5219,-2.6092,3.5705,3.4049,6.4383,17.3938
LU,HYPERNETS,TRIOS,512,55,46,46,46,0.7315,0.783,0.7134,0.8158,0.9329,0.442805,1.266044,1.985984,NA,TRUE,TRUE,0.953874,0.686151,9.454,-0.033666,0.031135,0.06962,0.031479,0.066542,0.14824,-3.484,3.1135,6.9619,3.1823,6.7038,17.1642
LU,TRIOS,HYPERNETS,512,55,46,46,46,1.0992,1.011,1.072,1.2258,1.4017,-2.783664,-1.551886,-0.474672,NA,TRUE,TRUE,0.953874,0.686151,9.5072,-0.065087,-0.030194,0.034841,0.031144,0.062826,0.161996,-6.9619,-3.1135,3.484,3.1823,6.7038,17.1642
LU,HYPERNETS,TRIOS,513,55,46,46,46,0.7339,0.7818,0.7158,0.8187,0.9364,0.429969,1.230614,1.930645,NA,TRUE,TRUE,0.932719,0.68131,9.7434,-0.033543,0.035898,0.075221,0.035852,0.074364,0.149525,-3.471,3.5898,7.5221,3.6027,7.4364,17.2233
LU,TRIOS,HYPERNETS,513,55,46,46,46,1.0948,1.0119,1.0679,1.2214,1.397,-2.697084,-1.503112,-0.459181,NA,TRUE,TRUE,0.932719,0.68131,9.7289,-0.069959,-0.034654,0.034713,0.03509,0.069217,0.168561,-7.5221,-3.5898,3.471,3.6027,7.4364,17.2233
LU,HYPERNETS,TRIOS,514,55,46,46,46,0.7309,0.7794,0.7137,0.8173,0.936,0.408623,1.193384,1.878657,NA,TRUE,TRUE,0.925386,0.672205,9.8653,-0.037064,0.033232,0.076379,0.036073,0.074459,0.149432,-3.8491,3.323,7.6379,3.7423,7.4459,17.253
LU,TRIOS,HYPERNETS,514,55,46,46,46,1.0941,1.0089,1.0684,1.2235,1.4011,-2.632217,-1.460094,-0.436566,NA,TRUE,TRUE,0.925386,0.672205,9.8768,-0.070959,-0.032159,0.038491,0.0372,0.069298,0.171796,-7.6379,-3.323,3.8491,3.7423,7.4459,17.253
LU,HYPERNETS,TRIOS,515,55,46,46,46,0.7341,0.7789,0.7175,0.8225,0.9429,0.378966,1.155816,1.833473,NA,TRUE,TRUE,0.91277,0.668861,10.1067,-0.029604,0.038848,0.083644,0.038554,0.081731,0.146581,-3.051,3.8848,8.3644,3.8553,8.173,16.8045
LU,TRIOS,HYPERNETS,515,55,46,46,46,1.0851,1.0057,1.0606,1.2158,1.3938,-2.555479,-1.405267,-0.401922,NA,TRUE,TRUE,0.91277,0.668861,10.0408,-0.077188,-0.037395,0.030512,0.037122,0.075554,0.166407,-8.3644,-3.8848,3.051,3.8553,8.173,16.8045
LU,HYPERNETS,TRIOS,516,55,46,46,46,0.7453,0.7778,0.7289,0.8361,0.9591,0.360292,1.125413,1.792423,NA,TRUE,TRUE,0.893119,0.675201,10.8158,-0.017893,0.052568,0.095375,0.044961,0.093731,0.13861,-1.8219,5.2549,9.5375,4.4961,9.3731,15.6102
LU,TRIOS,HYPERNETS,516,55,46,46,46,1.0662,1.0039,1.0427,1.196,1.372,-2.459149,-1.346041,-0.375667,NA,TRUE,TRUE,0.893119,0.675201,10.4108,-0.087071,-0.049907,0.018219,0.043026,0.085698,0.152543,-9.5375,-5.2549,1.8219,4.4961,9.3731,15.6102
LU,HYPERNETS,TRIOS,517,55,46,46,46,0.7474,0.7827,0.731,0.8386,0.962,0.306465,1.0614730000000001,1.719613,NA,TRUE,TRUE,0.876405,0.655602,10.6168,-0.026513,0.043069,0.089465,0.037766,0.086486,0.138073,-2.7237,4.3055,8.9464,3.8148,8.7472,15.5835
LU,TRIOS,HYPERNETS,517,55,46,46,46,1.0629,0.9981,1.0395,1.1925,1.368,-2.352514,-1.265837,-0.318579,NA,TRUE,TRUE,0.876405,0.655602,10.309,-0.082118,-0.041264,0.027239,0.037128,0.080436,0.155289,-8.9464,-4.3055,2.7237,3.8148,8.7472,15.5835
LU,HYPERNETS,TRIOS,518,55,46,46,46,0.7418,0.7824,0.7256,0.8325,0.9552,0.299389,1.050117,1.704391,NA,TRUE,TRUE,0.879981,0.648988,10.3999,-0.036592,0.035302,0.08214,0.038621,0.079339,0.141494,-3.7985,3.529,8.214,3.9751,7.9338,16.4966
LU,TRIOS,HYPERNETS,518,55,46,46,46,1.0702,0.9972,1.0468,1.2012,1.3783,-2.34909,-1.261377,-0.313415,NA,TRUE,TRUE,0.879981,0.648988,10.2496,-0.075904,-0.034076,0.037989,0.03893,0.073506,0.165116,-8.214,-3.529,3.7985,3.9751,7.9338,16.4966
LU,HYPERNETS,TRIOS,519,55,46,46,46,0.7362,0.784,0.7203,0.8266,0.9487,0.277408,1.025722,1.677761,NA,TRUE,TRUE,0.886741,0.637373,10.0415,-0.04778,0.02359,0.070422,0.036757,0.067582,0.149218,-5.0183,2.3572,7.0421,3.8165,6.7582,17.5516
LU,TRIOS,HYPERNETS,519,55,46,46,46,1.0775,0.9946,1.0541,1.2098,1.3884,-2.329371,-1.240873,-0.292418,NA,TRUE,TRUE,0.886741,0.637373,10.0942,-0.065788,-0.023012,0.05019,0.03817,0.063851,0.175642,-7.0421,-2.3572,5.0183,3.8165,6.7582,17.5516
LU,HYPERNETS,TRIOS,520,55,46,46,46,0.7239,0.7827,0.7083,0.813,0.9331,0.285647,1.027325,1.673492,NA,TRUE,TRUE,0.911985,0.633807,9.7024,-0.061714,0.009567,0.057362,0.040854,0.058761,0.164874,-6.5784,0.9549,5.7362,4.2045,5.876,19.7511
LU,TRIOS,HYPERNETS,520,55,46,46,46,1.0953,0.9954,1.0717,1.2301,1.4119,-2.362775,-1.263676,-0.306116,NA,TRUE,TRUE,0.911985,0.633807,10.0506,-0.05425,-0.009441,0.065795,0.040775,0.056729,0.187457,-5.7362,-0.9549,6.5784,4.2045,5.876,19.7511
LU,HYPERNETS,TRIOS,521,55,46,46,46,0.7141,0.782,0.6989,0.8023,0.9211,0.280279,1.017312,1.659311,NA,TRUE,TRUE,0.940903,0.642958,9.6374,-0.074237,-0.002727,0.044161,0.033236,0.053157,0.176979,-8.0201,-0.2759,4.416,3.3236,5.4753,21.5083
LU,TRIOS,HYPERNETS,521,55,46,46,46,1.1094,0.9948,1.0857,1.2464,1.4309,-2.374308,-1.267975,-0.304294,NA,TRUE,TRUE,0.940903,0.642958,10.2645,-0.042292,0.002783,0.080211,0.032167,0.054201,0.193515,-4.416,0.2759,8.0201,3.3236,5.4753,21.5083
LU,HYPERNETS,TRIOS,522,55,46,46,46,0.7096,0.7831,0.6947,0.7979,0.9164,0.26852,1.005315,1.646816,NA,TRUE,TRUE,0.960278,0.648547,9.6221,-0.080843,-0.010868,0.036566,0.026739,0.054679,0.183571,-8.7963,-1.1008,3.6566,2.6739,5.7501,21.4837
LU,TRIOS,HYPERNETS,522,55,46,46,46,1.1145,0.992,1.0912,1.2533,1.4394,-2.370473,-1.25992,-0.293001,NA,TRUE,TRUE,0.960278,0.648547,10.3866,-0.035276,0.011029,0.087974,0.026043,0.05632,0.196663,-3.6566,1.1008,8.7963,2.6739,5.7501,21.4837
LU,HYPERNETS,TRIOS,523,55,46,46,46,0.7085,0.7855,0.6939,0.7972,0.9159,0.243949,0.981455,1.623376,NA,TRUE,TRUE,0.971114,0.652221,9.6275,-0.086504,-0.015344,0.030285,0.025626,0.052977,0.187215,-9.4708,-1.5596,3.0285,2.5626,5.2977,21.4986
LU,TRIOS,HYPERNETS,523,55,46,46,46,1.1149,0.9882,1.0919,1.2544,1.4412,-2.339661,-1.231176,-0.266357,NA,TRUE,TRUE,0.971114,0.652221,10.4872,-0.029395,0.015608,0.09472,0.025389,0.050312,0.19494,-3.0285,1.5596,9.4708,2.5626,5.2977,21.4986
LU,HYPERNETS,TRIOS,524,55,46,46,46,0.71,0.7883,0.6955,0.7994,0.9187,0.209576,0.949068,1.592516,NA,TRUE,TRUE,0.974623,0.653453,9.6453,-0.090764,-0.015915,0.026299,0.02614,0.048256,0.187675,-9.9841,-1.6173,2.6299,2.614,4.8256,21.9017
LU,TRIOS,HYPERNETS,524,55,46,46,46,1.1112,0.9833,1.0885,1.251,1.4377,-2.289622,-1.187292,-0.22813,NA,TRUE,TRUE,0.974623,0.653453,10.5569,-0.025625,0.016173,0.099858,0.025474,0.046426,0.195107,-2.6299,1.6173,9.9841,2.614,4.8256,21.9017
LU,HYPERNETS,TRIOS,525,55,46,46,46,0.7111,0.7875,0.697,0.8017,0.922,0.197968,0.938798,1.582943,NA,TRUE,TRUE,0.971991,0.652859,9.7234,-0.091051000000000007,-0.013976,0.028962,0.02622,0.050571,0.186335,-10.0187,-1.418,2.8962,2.622,5.0571,22.1324
LU,TRIOS,HYPERNETS,525,55,46,46,46,1.1064,0.9815,1.0846,1.2474,1.4346,-2.270936,-1.171054,-0.214716,NA,TRUE,TRUE,0.971991,0.652859,10.6009,-0.028146,0.014186,0.100202,0.025973,0.048136,0.20041,-2.8962,1.418,10.0187,2.622,5.0571,22.1324
LU,HYPERNETS,TRIOS,526,55,46,46,46,0.7137,0.7851,0.6998,0.8052,0.9264,0.213663,0.950506,1.590944,NA,TRUE,TRUE,0.956472,0.650029,9.8865,-0.085926,-0.007316,0.037726,0.029645,0.058447,0.18249,-9.4025,-0.7379,3.7726,2.9644,5.987,22.3229
LU,TRIOS,HYPERNETS,526,55,46,46,46,1.1008,0.9827,1.0795,1.242,1.4289,-2.273353,-1.180509,-0.230646,NA,TRUE,TRUE,0.956472,0.650029,10.6173,-0.036354,0.007389,0.094048,0.029286,0.056879,0.206249,-3.7726,0.7379,9.4025,2.9644,5.987,22.3229
LU,HYPERNETS,TRIOS,527,55,46,46,46,0.7109,0.7846,0.6971,0.802,0.9227,0.218582,0.950734,1.58713,NA,TRUE,TRUE,0.965391,0.654523,9.9404,-0.088909,-0.008623,0.036804,0.028414,0.057877,0.186915,-9.7613,-0.8703,3.6803,2.8412,5.8844,22.7486
LU,TRIOS,HYPERNETS,527,55,46,46,46,1.1053,0.9833,1.0838,1.2469,1.4345,-2.27676,-1.185468,-0.236903,NA,TRUE,TRUE,0.965391,0.654523,10.7349,-0.035497,0.008709,0.097641,0.027626,0.055574,0.204564,-3.6803,0.8703,9.7613,2.8412,5.8844,22.7486
LU,HYPERNETS,TRIOS,528,55,46,46,46,0.7073,0.784,0.6937,0.7982,0.9185,0.218194,0.948132,1.582478,NA,TRUE,TRUE,0.978847,0.661628,9.999,-0.093339,-0.012621,0.033392,0.02681,0.054439,0.191395,-10.2977,-1.2785,3.3392,2.7249,5.4439,23.2772
LU,TRIOS,HYPERNETS,528,55,46,46,46,1.1101,0.9831,1.0887,1.2528,1.4415,-2.281205,-1.18778,-0.237548,NA,TRUE,TRUE,0.978847,0.661628,10.8903,-0.032312,0.012788,0.103006,0.026709,0.051628,0.201891,-3.3392,1.2785,10.2977,2.7249,5.4439,23.2772
LU,HYPERNETS,TRIOS,529,55,46,46,46,0.7039,0.7839,0.6904,0.7945,0.9143,0.217496,0.944723,1.576658,NA,TRUE,TRUE,0.99248,0.667144,10.0271,-0.097472,-0.016874,0.028594,0.026616,0.050248,0.196835,-10.803,-1.7166,2.8594,2.7154,5.0248,23.7275
LU,TRIOS,HYPERNETS,529,55,46,46,46,1.115,0.9829,1.0937,1.2586,1.4484,-2.28362,-1.189031,-0.237872,NA,TRUE,TRUE,0.99248,0.667144,11.0168,-0.027799,0.017167,0.10806,0.026631,0.047844,0.198759,-2.8594,1.7166,10.803,2.7154,5.0248,23.7275
LU,HYPERNETS,TRIOS,530,55,46,46,46,0.7047,0.7862,0.6912,0.7955,0.9155,0.196011,0.92309,1.554863,NA,TRUE,TRUE,0.995448,0.667686,10.0317,-0.100884,-0.019108,0.025621,0.024352,0.049223,0.200023,-11.2231,-1.9484,2.562,2.4352,4.9911,23.7459
LU,TRIOS,HYPERNETS,530,55,46,46,46,1.1136,0.9797,1.0923,1.2571,1.4467,-2.249424,-1.160386,-0.2141,NA,TRUE,TRUE,0.995448,0.667686,11.0707,-0.024979,0.019487,0.112258,0.023772,0.04816,0.198697,-2.562,1.9484,11.2231,2.4352,4.9911,23.7459
LU,HYPERNETS,TRIOS,531,55,46,46,46,0.7069,0.7882,0.6935,0.7982,0.9187,0.174279,0.90159,1.533484,NA,TRUE,TRUE,0.992315,0.665446,10.0409,-0.102413,-0.017945,0.023571,0.022508,0.050073,0.201486,-11.4129,-1.8281,2.357,2.2874,5.1008,23.628
LU,TRIOS,HYPERNETS,531,55,46,46,46,1.1096,0.9766,1.0885,1.2529,1.4421,-2.211363,-1.129572,-0.189703,NA,TRUE,TRUE,0.992315,0.665446,11.0855,-0.023026,0.018289,0.114159,0.022728,0.049739,0.20041,-2.357,1.8281,11.4129,2.2874,5.1008,23.628
LU,HYPERNETS,TRIOS,532,55,46,46,46,0.7069,0.7847,0.6936,0.7984,0.9191,0.196664,0.915788,1.540472,NA,TRUE,TRUE,0.981411,0.665039,10.2146,-0.09861,-0.012095,0.033691,0.026644,0.057591,0.200181,-10.9445,-1.2243,3.3688,2.6644,5.759,23.5673
LU,TRIOS,HYPERNETS,532,55,46,46,46,1.1089,0.9796,1.088,1.2525,1.4418,-2.221086,-1.147,-0.213969,NA,TRUE,TRUE,0.981411,0.665039,11.1826,-0.032587,0.012244,0.109492,0.025952,0.054454,0.2018,-3.3688,1.2243,10.9445,2.6644,5.759,23.5673
LU,HYPERNETS,TRIOS,533,55,46,46,46,0.706,0.7816,0.6931,0.7984,0.9196,0.205724,0.920465,1.540973,NA,TRUE,TRUE,0.978066,0.666942,10.3891,-0.095541,-0.012212,0.039822,0.03032,0.059909,0.201639,-10.5671,-1.2365,3.9822,3.032,6.1023,23.829
LU,TRIOS,HYPERNETS,533,55,46,46,46,1.1076,0.9812,1.0874,1.2525,1.4427,-2.2232,-1.152894,-0.223699,NA,TRUE,TRUE,0.978066,0.666942,11.3329,-0.038297,0.012367,0.105708,0.029428,0.057513,0.203864,-3.9822,1.2365,10.5671,3.032,6.1023,23.829
LU,HYPERNETS,TRIOS,534,55,46,46,46,0.7058,0.7836,0.6929,0.7981,0.9193,0.191189,0.901779,1.51869,NA,TRUE,TRUE,0.980631,0.667566,10.4221,-0.098582,-0.014159,0.033951,0.0294,0.058528,0.205609,-10.9404,-1.4363,3.3951,2.9578,5.8528,23.9818
LU,TRIOS,HYPERNETS,534,55,46,46,46,1.1081,0.9787,1.0878,1.253,1.4433,-2.191893,-1.129936,-0.207979,NA,TRUE,TRUE,0.980631,0.667566,11.4281,-0.032836,0.014364,0.109444,0.028727,0.055292,0.202964,-3.3951,1.4363,10.9404,2.9578,5.8528,23.9818
LU,HYPERNETS,TRIOS,535,55,46,46,46,0.7044,0.7868,0.6915,0.7965,0.9175,0.163659,0.870021,1.483257,NA,TRUE,TRUE,0.99006,0.669811,10.43,-0.10663,-0.019811,0.02687,0.025288,0.051267,0.212519,-11.9414,-2.0213,2.6869,2.5287,5.2652,24.2127
LU,TRIOS,HYPERNETS,535,55,46,46,46,1.1103,0.9743,1.09,1.2555,1.4461,-2.145006,-1.092301,-0.178383,NA,TRUE,TRUE,0.99006,0.669811,11.5789,-0.026165,0.020215,0.11947,0.024663,0.051403,0.200784,-2.6869,2.0213,11.9414,2.5287,5.2652,24.2127
LU,HYPERNETS,TRIOS,536,55,46,46,46,0.7053,0.7888,0.6924,0.7975,0.9186,0.137726,0.839515,1.448793,NA,TRUE,TRUE,0.989695,0.668862,10.4783,-0.110783,-0.022582,0.026276,0.025999,0.053248,0.214976,-12.4637,-2.311,2.6276,2.6509,5.4911,23.9611
LU,TRIOS,HYPERNETS,536,55,46,46,46,1.1089,0.9719,1.0886,1.2539,1.4442,-2.092419,-1.052641,-0.149927,NA,TRUE,TRUE,0.989695,0.668862,11.6997,-0.025603,0.023115,0.124689,0.026186,0.053718,0.201984,-2.6276,2.311,12.4637,2.6509,5.4911,23.9611
LU,HYPERNETS,TRIOS,537,55,46,46,46,0.7045,0.7834,0.6921,0.7978,0.9197,0.165492,0.859341,1.461247,NA,TRUE,TRUE,0.976304,0.666339,10.6956,-0.105159,-0.019105,0.035824,0.029893,0.05971,0.215224,-11.7614,-1.9478,3.582,3.0473,6.1679,24.4536
LU,TRIOS,HYPERNETS,537,55,46,46,46,1.1067,0.975,1.0873,1.2534,1.4448,-2.111261,-1.07708,-0.179939,NA,TRUE,TRUE,0.976304,0.666339,11.7958,-0.034577,0.01948,0.11771,0.029589,0.060066,0.204321,-3.582,1.9478,11.7614,3.0473,6.1679,24.4536
LU,HYPERNETS,TRIOS,538,55,46,46,46,0.7061,0.7831,0.6944,0.8012,0.9245,0.155706,0.84666,1.4455,NA,TRUE,TRUE,0.965621,0.663216,10.841,-0.101545,-0.013599,0.041275,0.035317,0.063523,0.212991,-11.3095,-1.3787,4.1275,3.5317,6.6218,24.8711
LU,TRIOS,HYPERNETS,538,55,46,46,46,1.1,0.9732,1.0817,1.2481,1.4401,-2.08167,-1.056729,-0.16843,NA,TRUE,TRUE,0.965621,0.663216,11.8625,-0.039639,0.013788,0.113167,0.034112,0.062766,0.213267,-4.1275,1.3787,11.3095,3.5317,6.6218,24.8711
LU,HYPERNETS,TRIOS,539,55,46,46,46,0.7163,0.7858,0.7043,0.8125,0.9373,0.130736,0.815823,1.40968,NA,TRUE,TRUE,0.930997,0.647871,10.9562,-0.098341,-0.004593,0.053685,0.039266,0.063617,0.206454,-10.9179,-0.4633,5.3684,3.9266,6.4916,25.0257
LU,TRIOS,HYPERNETS,539,55,46,46,46,1.0851,0.9686,1.0669,1.2307,1.4198,-2.001488,-1.004071,-0.139476,NA,TRUE,TRUE,0.930997,0.647871,11.7785,-0.050947,0.004652,0.109291,0.038118,0.062644,0.216962,-5.3684,0.4633,10.9179,3.9266,6.4916,25.0257
LU,HYPERNETS,TRIOS,540,55,46,46,46,0.7175,0.7851,0.7053,0.8134,0.9381,0.145621,0.819167,1.403171,NA,TRUE,TRUE,0.91896,0.640699,11.0378,-0.091666,0.001885,0.057262,0.04406,0.06327,0.201716,-10.0978,0.1878,5.7261,4.406,6.5283,25.2804
LU,TRIOS,HYPERNETS,540,55,46,46,46,1.0844,0.9716,1.066,1.2294,1.4179,-1.989562,-1.007091,-0.155228,NA,TRUE,TRUE,0.91896,0.640699,11.7732,-0.05416,-0.001868,0.10104,0.042201,0.063295,0.219434,-5.7261,-0.1878,10.0978,4.406,6.5283,25.2804
LU,HYPERNETS,TRIOS,541,55,46,46,46,0.7161,0.7835,0.704,0.8121,0.9368,0.144047,0.812671,1.3923,NA,TRUE,TRUE,0.920727,0.642186,11.1349,-0.096246,0.00217,0.056453,0.043661,0.062289,0.200191,-10.6579,0.2169,5.6453,4.4321,6.3386,25.0378
LU,TRIOS,HYPERNETS,541,55,46,46,46,1.0858,0.9723,1.0675,1.2314,1.4204,-1.977688,-1.000709,-0.153768,NA,TRUE,TRUE,0.920727,0.642186,11.9133,-0.053435,-0.002163,0.106662,0.043543,0.063009,0.219305,-5.6453,-0.2169,10.6579,4.4321,6.3386,25.0378
LU,HYPERNETS,TRIOS,542,55,46,46,46,0.7134,0.7841,0.7017,0.8098,0.9346,0.129887,0.796445,1.374017,NA,TRUE,TRUE,0.929654,0.64515,11.1691,-0.102872,-0.003112,0.053898,0.041368,0.064594,0.204246,-11.476,-0.3125,5.3897,4.1368,6.9055,25.6628
LU,TRIOS,HYPERNETS,542,55,46,46,46,1.0878,0.9696,1.07,1.2349,1.4251,-1.958178,-0.983521,-0.138983,NA,TRUE,TRUE,0.929654,0.64515,12.0717,-0.05114,0.003128,0.114851,0.039725,0.06817,0.217003,-5.3897,0.3125,11.476,4.1368,6.9055,25.6628
LU,HYPERNETS,TRIOS,543,55,46,46,46,0.7105,0.7838,0.6992,0.8073,0.9321,0.118034,0.782147,1.357339,NA,TRUE,TRUE,0.939161,0.650075,11.2549,-0.110324,-0.008787,0.048034,0.037953,0.069784,0.207855,-12.4104,-0.887,4.8034,3.7953,7.0625,25.958
LU,TRIOS,HYPERNETS,543,55,46,46,46,1.0902,0.9674,1.0729,1.2387,1.4302,-1.941329,-0.968881,-0.126637,NA,TRUE,TRUE,0.939161,0.650075,12.2764,-0.045832,0.008876,0.124201,0.036566,0.065966,0.215387,-4.8034,0.887,12.4104,3.7953,7.0625,25.958
LU,HYPERNETS,TRIOS,544,55,46,46,46,0.7084,0.7838,0.6973,0.8053,0.9301,0.107647,0.768341,1.340414,NA,TRUE,TRUE,0.946152,0.653248,11.3247,-0.115802,-0.011838,0.043199,0.034278,0.069522,0.209904,-13.110900000000001,-1.1986,4.3198,3.4278,6.9522,25.9392
LU,TRIOS,HYPERNETS,544,55,46,46,46,1.0922,0.9656,1.0752,1.2417,1.4341,-1.922236,-0.954054,-0.115737,NA,TRUE,TRUE,0.946152,0.653248,12.4509,-0.041408,0.011992,0.131248,0.033525,0.066486,0.213234,-4.3198,1.1986,13.110900000000001,3.4278,6.9522,25.9392
LU,HYPERNETS,TRIOS,545,55,46,46,46,0.7071,0.7849,0.6965,0.8049,0.9302,0.088954,0.747277,1.316931,NA,TRUE,TRUE,0.95221,0.658719,11.4785,-0.121489,-0.015239,0.0416,0.034958,0.067162,0.213096,-13.8446,-1.5483,4.16,3.4958,6.8255,25.9184
LU,TRIOS,HYPERNETS,545,55,46,46,46,1.0914,0.9611,1.0751,1.2424,1.4358,-1.89082,-0.928411,-0.09563,NA,TRUE,TRUE,0.95221,0.658719,12.707,-0.039938,0.015491,0.138601,0.033776,0.063894,0.21248,-4.16,1.5483,13.8446,3.4958,6.8255,25.9184
LU,HYPERNETS,TRIOS,546,55,46,46,46,0.7068,0.7844,0.6965,0.8052,0.9308,0.081583,0.734681,1.299622,NA,TRUE,TRUE,0.951357,0.658987,11.6088,-0.121406,-0.014333,0.044141,0.035934,0.069217,0.211853,-13.8322,-1.455,4.4138,3.5932,7.2171,26.2967
LU,TRIOS,HYPERNETS,546,55,46,46,46,1.0903,0.96,1.0743,1.242,1.4358,-1.86596,-0.912449,-0.087646,NA,TRUE,TRUE,0.951357,0.658987,12.873,-0.04227,0.014558,0.138459,0.034684,0.070009,0.215967,-4.4138,1.455,13.8322,3.5932,7.2171,26.2967
LU,HYPERNETS,TRIOS,547,55,46,46,46,0.7062,0.7827,0.6962,0.8051,0.9311,0.085738,0.732085,1.290988,NA,TRUE,TRUE,0.948193,0.65936,11.7721,-0.12356,-0.011925,0.047306,0.040079,0.070852,0.207914,-14.1203,-1.2074,4.7303,4.0079,7.4507,26.254
LU,TRIOS,HYPERNETS,547,55,46,46,46,1.0895,0.961,1.074,1.2421,1.4364,-1.854377,-0.909302,-0.092085,NA,TRUE,TRUE,0.948193,0.65936,13.0207,-0.045164,0.012078,0.141422,0.038809,0.070634,0.22063,-4.7303,1.2074,14.1203,4.0079,7.4507,26.254
