StationNumber,N,wavelength,mean,sd,cv,cv_perc,system
190,12,420,0.010413311250604757,1.739644957932371e-4,0.01670597292317888,1.670597292317888,HYPERNETS
190,12,421,0.010300604532273248,1.3505529278391216e-4,0.01311139480801975,1.311139480801975,HYPERNETS
190,12,422,0.010393428008653732,1.6434804892779417e-4,0.015812689402471967,1.5812689402471967,HYPERNETS
190,12,423,0.01045403931683918,1.6580681476334761e-4,0.015860550141252,1.5860550141252001,HYPERNETS
190,12,424,0.010359791797401275,1.8031546040754622e-4,0.01740531701156174,1.740531701156174,HYPERNETS
190,18,425,0.010290190667749652,1.5917326078515075e-4,0.015468446205181943,1.5468446205181943,HYPERNETS
190,12,426,0.01030723876853348,1.9969116663705514e-4,0.019373876080826188,1.9373876080826187,HYPERNETS
190,12,427,0.010273456605466727,1.5718022922610073e-4,0.015299644049935612,1.5299644049935612,HYPERNETS
190,12,428,0.010214496025147093,1.6212639108630986e-4,0.015872187006306576,1.5872187006306575,HYPERNETS
190,12,429,0.010255756316480902,1.952622804234864e-4,0.019039286269867957,1.9039286269867957,HYPERNETS
190,12,430,0.010737806601161188,2.0831789155263013e-4,0.01940041381729697,1.940041381729697,HYPERNETS
190,12,431,0.010459318088619593,1.94965210357921e-4,0.018640336655413092,1.8640336655413092,HYPERNETS
190,12,432,0.010057602320925308,2.1472765443131852e-4,0.021349785722245915,2.1349785722245915,HYPERNETS
190,12,433,0.009890586359359334,1.590168896607651e-4,0.016077599839193508,1.6077599839193508,HYPERNETS
190,18,434,0.01009129833256568,1.7142362847468552e-4,0.01698727188765032,1.698727188765032,HYPERNETS
190,12,435,0.009923511784288009,2.0495816793257278e-4,0.020653793978164567,2.0653793978164567,HYPERNETS
190,12,436,0.009662059218113748,1.4456817047035856e-4,0.014962459575835795,1.4962459575835796,HYPERNETS
190,12,437,0.009674941812614694,1.8679173849512373e-4,0.019306755752429943,1.9306755752429943,HYPERNETS
190,12,438,0.009772276158575934,1.6886110243494957e-4,0.017279608117374046,1.7279608117374046,HYPERNETS
190,12,439,0.009731931252910185,1.457732772468657e-4,0.01497886426224748,1.497886426224748,HYPERNETS
190,12,440,0.009554287934000856,1.7321656751849036e-4,0.018129720259116786,1.8129720259116786,HYPERNETS
190,12,441,0.00944796707692265,1.6888724549577678e-4,0.017875511644012416,1.7875511644012416,HYPERNETS
190,12,442,0.009233269438275835,1.5878229936369675e-4,0.0171967579225487,1.71967579225487,HYPERNETS
190,12,443,0.009209369062857882,1.6761971783582256e-4,0.018200999079496794,1.8200999079496794,HYPERNETS
190,18,444,0.009095315444134054,1.3067792132558816e-4,0.014367607382970733,1.4367607382970733,HYPERNETS
190,12,445,0.009033293070777626,1.6642197027243953e-4,0.01842317845424594,1.842317845424594,HYPERNETS
190,12,446,0.008931182137951512,1.8147578189918115e-4,0.02031934620704142,2.031934620704142,HYPERNETS
190,12,447,0.00872167334816635,1.6127435088667636e-4,0.018491216587535098,1.8491216587535098,HYPERNETS
190,12,448,0.008511344728166354,1.3250993865475508e-4,0.015568625509461937,1.5568625509461937,HYPERNETS
190,12,449,0.008401331991782869,1.4890057966191378e-4,0.017723449068260805,1.7723449068260806,HYPERNETS
190,12,450,0.008212836903498862,1.6547183553640448e-4,0.020147951004105488,2.0147951004105487,HYPERNETS
190,12,451,0.00804877500863056,1.1727560399658282e-4,0.01457061526391659,1.457061526391659,HYPERNETS
190,12,452,0.008062229453604984,1.3899606304371053e-4,0.01724040029418403,1.724040029418403,HYPERNETS
190,12,453,0.008040795980061088,1.3613910517130818e-4,0.016931048307766403,1.6931048307766403,HYPERNETS
190,18,454,0.008026925271025918,1.406431053649382e-4,0.017521417057737562,1.7521417057737563,HYPERNETS
190,12,455,0.007934554917221231,1.3149335380672182e-4,0.01657224068376254,1.6572240683762542,HYPERNETS
190,12,456,0.007923286389703837,1.5921215149530964e-4,0.02009420632607738,2.009420632607738,HYPERNETS
190,12,457,0.007853668955347164,1.522214320131187e-4,0.019382206313837417,1.9382206313837418,HYPERNETS
190,12,458,0.007906451880556163,1.44103090738842e-4,0.018226012491548278,1.8226012491548278,HYPERNETS
190,12,459,0.00790526949299086,1.4693614964511934e-4,0.01858711455383008,1.8587114553830082,HYPERNETS
190,12,460,0.007846017848981986,1.1890854133647018e-4,0.015155272856267905,1.5155272856267905,HYPERNETS
190,12,461,0.007838156164880676,1.561880267367222e-4,0.019926628591113292,1.9926628591113291,HYPERNETS
190,12,462,0.007774447061552132,1.2170862239348158e-4,0.01565495544954975,1.565495544954975,HYPERNETS
190,12,463,0.0077484628954206,1.3181794803959182e-4,0.017012141610369874,1.7012141610369875,HYPERNETS
190,18,464,0.0077762633233477004,1.2167939908701423e-4,0.015647540988186465,1.5647540988186464,HYPERNETS
190,12,465,0.0077412429743916955,1.4241865101704e-4,0.018397388053593706,1.8397388053593706,HYPERNETS
190,12,466,0.007675715204735324,1.333185744816106e-4,0.017368879762417883,1.7368879762417881,HYPERNETS
190,12,467,0.007616475962183926,1.32682812348788e-4,0.017420499061188255,1.7420499061188255,HYPERNETS
190,12,468,0.007571131836317076,1.4092843637165936e-4,0.01861391921557306,1.8613919215573058,HYPERNETS
190,12,469,0.007503203470587184,1.1932123556489825e-4,0.015902705562049813,1.5902705562049813,HYPERNETS
190,12,470,0.007452274192709574,1.0987601414644536e-4,0.014743957522917647,1.4743957522917648,HYPERNETS
190,12,471,0.007385606328904634,1.3345269280480777e-4,0.018069294092012654,1.8069294092012653,HYPERNETS
190,12,472,0.007276549937584624,1.1778154192679179e-4,0.01618645414888586,1.618645414888586,HYPERNETS
190,12,473,0.007240887594984627,1.198071092729813e-4,0.016545914806903678,1.6545914806903679,HYPERNETS
190,12,474,0.00715540069238645,1.2999019901144162e-4,0.01816672533094546,1.816672533094546,HYPERNETS
190,18,475,0.007026879283034645,1.2520613569510166e-4,0.017818170862475644,1.7818170862475644,HYPERNETS
190,12,476,0.006987864116647414,1.2023329502655139e-4,0.017206015031133153,1.7206015031133153,HYPERNETS
190,12,477,0.006871596944814967,1.3521892575761214e-4,0.01967794776724251,1.967794776724251,HYPERNETS
190,12,478,0.006784217757675252,1.097693065395321e-4,0.016180097759295207,1.6180097759295207,HYPERNETS
190,12,479,0.006737595441748881,1.105862432178003e-4,0.016413310085755962,1.641331008575596,HYPERNETS
190,12,480,0.0067049379080649976,1.1078044528466687e-4,0.01652221792410862,1.6522217924108622,HYPERNETS
190,12,481,0.006599455014009964,1.0982135641680753e-4,0.016640973562766635,1.6640973562766634,HYPERNETS
190,12,482,0.00654968406190566,1.1737145856155449e-4,0.01792017102690671,1.792017102690671,HYPERNETS
190,12,483,0.006509580021200876,1.2494174929217e-4,0.0191935192263173,1.9193519226317302,HYPERNETS
190,12,484,0.0064182509945587135,1.188543357101095e-4,0.018518181325546824,1.8518181325546823,HYPERNETS
190,12,485,0.006434159198826761,1.0242226069549102e-4,0.0159185151517804,1.59185151517804,HYPERNETS
190,12,486,0.006447516112020069,1.0877742783246368e-4,0.016871214579777555,1.6871214579777556,HYPERNETS
190,18,487,0.006317115346604971,1.512788792384627e-4,0.02394746192496944,2.394746192496944,HYPERNETS
190,12,488,0.006100219669023433,1.2031118069925731e-4,0.019722434146132575,1.9722434146132575,HYPERNETS
190,12,489,0.005975432844128617,1.0912313893836475e-4,0.01826196390870458,1.826196390870458,HYPERNETS
190,12,490,0.005869128192939066,1.1081129008004128e-4,0.018880366289043455,1.8880366289043455,HYPERNETS
190,12,491,0.005823936590176729,1.2182546557901385e-4,0.020918061811403932,2.0918061811403934,HYPERNETS
190,12,492,0.005735290873312013,7.612292016444703e-5,0.013272721793182148,1.3272721793182147,HYPERNETS
190,12,493,0.005585706914221497,1.340589283328076e-4,0.024000351323748597,2.40003513237486,HYPERNETS
190,12,494,0.005395203629765504,1.040065355811237e-4,0.019277592231610397,1.9277592231610396,HYPERNETS
190,12,495,0.005285510762050181,1.016100619559916e-4,0.019224265455204254,1.9224265455204255,HYPERNETS
190,12,496,0.005126491863045629,1.1251813363942526e-4,0.021948368717897206,2.1948368717897204,HYPERNETS
190,12,497,0.004969560732114525,1.0670310538343769e-4,0.021471335422846523,2.1471335422846525,HYPERNETS
190,12,498,0.004835010723948099,8.37094661977627e-5,0.017313191423370514,1.7313191423370515,HYPERNETS
190,12,499,0.004707941586203671,9.930809520863838e-5,0.021093739884040737,2.109373988404074,HYPERNETS
190,18,500,0.0045193903537383345,9.379188956188006e-5,0.0207532171865388,2.0753217186538797,HYPERNETS
190,12,501,0.004388417293175984,9.555932113567355e-5,0.021775349687977234,2.1775349687977235,HYPERNETS
190,12,502,0.004218119342708049,9.044210206126882e-5,0.021441333142367812,2.144133314236781,HYPERNETS
190,12,503,0.004076346918398764,9.43929603933753e-5,0.023156262772270116,2.3156262772270115,HYPERNETS
190,12,504,0.003937488564851581,8.867905842694926e-5,0.02252173103905685,2.252173103905685,HYPERNETS
190,12,505,0.0037481926438045357,9.452269327966423e-5,0.02521820574935035,2.521820574935035,HYPERNETS
190,12,506,0.0036029880543781397,7.756901636648814e-5,0.021529079529484095,2.1529079529484094,HYPERNETS
190,12,507,0.0034677398342740974,7.766105334830955e-5,0.02239529407042912,2.239529407042912,HYPERNETS
190,12,508,0.0033310803431315884,8.451018283816876e-5,0.02537020249674306,2.537020249674306,HYPERNETS
190,12,509,0.003161497230459601,8.005364519394628e-5,0.0253214345477407,2.53214345477407,HYPERNETS
190,12,510,0.002969732406506516,8.777921495107926e-5,0.02955795436611055,2.955795436611055,HYPERNETS
190,12,511,0.002805771773738213,8.38661879635753e-5,0.029890595075677834,2.9890595075677835,HYPERNETS
190,12,512,0.0026789360897251824,8.65731724358462e-5,0.03231625150293424,3.231625150293424,HYPERNETS
190,18,513,0.002539308672885711,8.114563047796684e-5,0.031955796215098045,3.1955796215098045,HYPERNETS
190,12,514,0.0024487912623456063,8.061556693442612e-5,0.032920554795351345,3.2920554795351347,HYPERNETS
190,12,515,0.0023871196418978904,8.447695510082067e-5,0.03538865569119815,3.538865569119815,HYPERNETS
190,12,516,0.0023855286485423956,6.0948279488955186e-5,0.025549171051119327,2.5549171051119326,HYPERNETS
190,12,517,0.002380387342718424,1.0045978957378151e-4,0.04220312710075812,4.220312710075811,HYPERNETS
190,12,518,0.0023573728562748513,8.842221247380382e-5,0.037508793841602835,3.7508793841602834,HYPERNETS
190,12,519,0.002294411904219163,7.608528374617353e-5,0.03316112665134858,3.316112665134858,HYPERNETS
190,12,520,0.002268223892218359,7.090502787117055e-5,0.03126015386506855,3.126015386506855,HYPERNETS
190,12,521,0.0022263193921063856,6.493059145605507e-5,0.029164993884647588,2.916499388464759,HYPERNETS
190,12,522,0.0022278565305270184,8.377468949052536e-5,0.03760326948464125,3.760326948464125,HYPERNETS
190,12,523,0.002211253424670562,7.763610686270331e-5,0.035109547370975686,3.5109547370975687,HYPERNETS
190,12,524,0.002181535098169065,7.830450035115194e-5,0.035894219816528246,3.5894219816528246,HYPERNETS
190,12,525,0.0021428313845870857,8.202427606285653e-5,0.038278455623171795,3.8278455623171794,HYPERNETS
190,12,526,0.0021370451535660927,8.174822787503937e-5,0.03825292495042788,3.8252924950427882,HYPERNETS
190,12,527,0.0021319216099889857,6.929192756246181e-5,0.032502099156835225,3.2502099156835227,HYPERNETS
190,18,528,0.0020883880557403356,7.459311611115808e-5,0.03571803425427787,3.5718034254277873,HYPERNETS
190,12,529,0.0020475991103723603,8.334181072746597e-5,0.040702210850399365,4.070221085039936,HYPERNETS
190,12,530,0.001988342389671231,7.527364775633469e-5,0.0378574877985582,3.7857487798558203,HYPERNETS
190,12,531,0.0019794373650233667,6.418017656165597e-5,0.03242344400268424,3.242344400268424,HYPERNETS
190,12,532,0.00196751137497893,8.197990234422145e-5,0.041666799687549126,4.166679968754913,HYPERNETS
190,12,533,0.0019533830021957743,7.55781490273599e-5,0.038690901345206447,3.8690901345206448,HYPERNETS
190,12,534,0.001908245180256003,7.262766019257168e-5,0.03805992067687456,3.805992067687456,HYPERNETS
190,12,535,0.0018625090497531949,8.155983188950994e-5,0.04379030099226504,4.379030099226504,HYPERNETS
190,12,536,0.0018325773168962824,7.331824766229686e-5,0.04000826976646815,4.000826976646815,HYPERNETS
190,12,537,0.001788663632448382,6.744696414440012e-5,0.037708020066398104,3.7708020066398102,HYPERNETS
190,12,538,0.0017718655618460864,7.867534331773487e-5,0.044402546678408226,4.440254667840823,HYPERNETS
190,12,539,0.0017655612241180329,6.998929798386913e-5,0.039641388261022516,3.9641388261022517,HYPERNETS
190,12,540,0.0017492397820413144,7.484383677750227e-5,0.04278649362191019,4.278649362191019,HYPERNETS
190,12,541,0.0017166785572856696,6.798056034727255e-5,0.039600052123188505,3.9600052123188503,HYPERNETS
190,12,542,0.0016821103962670664,6.588840556907883e-5,0.039170084029739156,3.9170084029739156,HYPERNETS
190,12,543,0.0016239004870383406,6.205858037250786e-5,0.03821575328528284,3.821575328528284,HYPERNETS
190,12,544,0.001613321623840459,7.336528369839475e-5,0.04547467945278704,4.547467945278704,HYPERNETS
190,18,545,0.0015623390633396038,6.761543237401393e-5,0.04327833436455301,4.3278334364553,HYPERNETS
190,12,546,0.0015148312372350301,6.0413656529643414e-5,0.039881443585698964,3.9881443585698966,HYPERNETS
190,12,547,0.0014767244858427165,5.62776902487406e-5,0.03810981045433457,3.810981045433457,HYPERNETS
190,12,548,0.001425202334303753,7.779225315350215e-5,0.05458330461653756,5.458330461653756,HYPERNETS
190,12,549,0.0014036612250024286,6.992331640005099e-5,0.04981495189477077,4.9814951894770765,HYPERNETS
190,12,550,0.0013676056919697428,7.466977113667227e-5,0.05459890345230026,5.459890345230026,HYPERNETS
190,12,551,0.0013380333666907383,6.876236895925643e-5,0.051390623485960935,5.139062348596093,HYPERNETS
190,12,552,0.001323299632324406,8.010107489433234e-5,0.06053132105359462,6.053132105359462,HYPERNETS
190,12,553,0.0012876824488165781,7.249187111740936e-5,0.0562963882780508,5.62963882780508,HYPERNETS
190,12,554,0.001267126353685108,6.296409539399002e-5,0.049690463157739,4.9690463157739,HYPERNETS
190,12,555,0.0012432403189963697,6.555588174899591e-5,0.05272985499852288,5.272985499852288,HYPERNETS
190,12,556,0.0012257103709461448,6.606681664579472e-5,0.053900838413235196,5.39008384132352,HYPERNETS
190,12,557,0.0012231413485046636,6.322351815059388e-5,0.0516894619153273,5.16894619153273,HYPERNETS
190,12,558,0.0011981538692295553,7.289938464883878e-5,0.06084309079243304,6.084309079243304,HYPERNETS
190,12,559,0.001193114078722593,6.0588027568137975e-5,0.05078142035923884,5.078142035923884,HYPERNETS
190,12,560,0.0011707235251682897,6.845752457314134e-5,0.05847454424673039,5.847454424673039,HYPERNETS
190,12,561,0.0011491883139704967,8.209280017020694e-5,0.07143546377231479,7.143546377231479,HYPERNETS
190,12,562,0.0011304347904466429,6.723726475049627e-5,0.05947911840534415,5.947911840534415,HYPERNETS
190,12,563,0.0011079926176783975,6.599676419651341e-5,0.05956426346485769,5.956426346485769,HYPERNETS
190,18,564,0.0010914174356880142,6.081723865452857e-5,0.05572316939960762,5.572316939960762,HYPERNETS
190,12,565,0.0010642085926917922,6.641160424686652e-5,0.06240468711015203,6.240468711015203,HYPERNETS
190,12,566,0.0010595450456059067,6.715402632472003e-5,0.06338005788731486,6.338005788731486,HYPERNETS
190,12,567,0.001036356216162768,6.487425956251536e-5,0.0625984179481453,6.25984179481453,HYPERNETS
190,12,568,0.0010125772058050186,6.249445755360763e-5,0.06171821486335289,6.171821486335289,HYPERNETS
190,12,569,9.90557658402897e-4,6.67875837321719e-5,0.06742422630890092,6.7424226308900925,HYPERNETS
190,12,570,9.7435229470929e-4,7.802085000182277e-5,0.08007457921069631,8.007457921069632,HYPERNETS
190,12,571,9.585498239830818e-4,6.507589124487068e-5,0.06788994125987055,6.788994125987055,HYPERNETS
190,12,572,9.057669605343284e-4,6.171671383447768e-5,0.0681375193880663,6.81375193880663,HYPERNETS
190,12,573,8.879083121007063e-4,6.585324538791312e-5,0.07416671799378771,7.416671799378771,HYPERNETS
190,12,574,8.571299883141987e-4,6.012177166984231e-5,0.07014312005124179,7.014312005124179,HYPERNETS
190,12,575,8.428840796061164e-4,7.465732395480715e-5,0.0885736553354939,8.85736553354939,HYPERNETS
190,12,576,8.0809278499329e-4,6.93601112798195e-5,0.08583186555785847,8.583186555785847,HYPERNETS
190,12,577,7.769613037658105e-4,6.574207137707811e-5,0.08461434444474457,8.461434444474456,HYPERNETS
190,12,578,7.531606587937467e-4,6.395510806403251e-5,0.08491562499621565,8.491562499621566,HYPERNETS
190,12,579,7.152599766395757e-4,6.97033964330245e-5,0.09745183389192838,9.745183389192839,HYPERNETS
190,12,580,6.791286483444941e-4,7.027546633181768e-5,0.10347887179126897,10.347887179126896,HYPERNETS
190,12,581,6.675250344342232e-4,7.622838089678447e-5,0.11419553869076034,11.419553869076033,HYPERNETS
190,12,582,6.219328825058379e-4,6.944554440784274e-5,0.11166083408878268,11.166083408878267,HYPERNETS
190,12,583,6.002319345988147e-4,7.737371808088446e-5,0.12890636705726063,12.890636705726063,HYPERNETS
190,12,584,5.74970573335015e-4,7.173322873896806e-5,0.12475982609491154,12.475982609491155,HYPERNETS
190,12,585,5.344473287817577e-4,6.723016143283795e-5,0.12579380195628498,12.579380195628499,HYPERNETS
190,18,586,4.954527357619403e-4,7.30676297066905e-5,0.14747648853794748,14.747648853794749,HYPERNETS
190,12,587,4.709793312791398e-4,6.515175735908915e-5,0.13833251914079228,13.833251914079229,HYPERNETS
190,12,588,4.669146640385708e-4,6.727563723020421e-5,0.1440855094340038,14.40855094340038,HYPERNETS
190,12,589,4.5050693363359284e-4,7.13884111704244e-5,0.15846240277510612,15.846240277510612,HYPERNETS
190,12,590,4.2001803997780804e-4,7.900991662629262e-5,0.18811076931473508,18.811076931473508,HYPERNETS
190,12,591,3.9716939832389704e-4,7.25415799750163e-5,0.18264644829423052,18.26464482942305,HYPERNETS
190,12,592,3.7527911511749356e-4,7.895610428531829e-5,0.21039301443832936,21.039301443832937,HYPERNETS
190,12,593,3.5623122681922956e-4,7.056964703089179e-5,0.19810067652127122,19.810067652127124,HYPERNETS
190,12,594,3.3230036808765937e-4,7.626969261060724e-5,0.22952033742703418,22.952033742703417,HYPERNETS
190,12,595,3.083585252962667e-4,7.49648765002647e-5,0.24310946625600655,24.310946625600653,HYPERNETS
190,12,596,2.9136762685265675e-4,7.105884241481749e-5,0.24388036235319863,24.388036235319863,HYPERNETS
190,12,597,2.7104276362771936e-4,7.496826084501087e-5,0.2765920028323675,27.65920028323675,HYPERNETS
190,12,598,2.527817332927373e-4,7.276970606432796e-5,0.28787565112569274,28.787565112569276,HYPERNETS
190,12,599,2.4256713974816116e-4,7.604443717758053e-5,0.31349851120201866,31.349851120201865,HYPERNETS
190,12,600,2.2452517532317375e-4,7.377231704743212e-5,0.3285703571603799,32.85703571603799,HYPERNETS
190,12,400,0.010263479608222076,1.2032692646632983e-4,0.01172379456670191,1.172379456670191,HYPERNETS
190,18,401,0.010274524777749686,1.9291130956196787e-4,0.01877569169717055,1.8775691697170551,HYPERNETS
190,12,402,0.010214488416284735,1.3682731690100398e-4,0.01339541554355901,1.3395415543559008,HYPERNETS
190,12,403,0.010261899336445356,1.426010343757977e-4,0.013896163828985057,1.3896163828985058,HYPERNETS
190,12,404,0.010332392580504196,1.568329920891581e-4,0.015178768215319305,1.5178768215319305,HYPERNETS
190,12,405,0.010334212976118924,1.5807449133011612e-4,0.015296229301196573,1.5296229301196573,HYPERNETS
190,12,406,0.010436663244442864,1.2090873677923231e-4,0.011584999338137286,1.1584999338137285,HYPERNETS
190,12,407,0.010499089513341357,1.3685487769294447e-4,0.013034928173442168,1.3034928173442168,HYPERNETS
190,12,408,0.010354228335589051,1.5189867384928472e-4,0.014670207081215891,1.4670207081215891,HYPERNETS
190,18,409,0.010402471586238374,1.7844721848897976e-4,0.017154309628209026,1.7154309628209026,HYPERNETS
190,12,410,0.010540298815415738,1.472318569201969e-4,0.013968470865822383,1.3968470865822382,HYPERNETS
190,12,411,0.010499687648975705,1.3730399682797864e-4,0.01307696013617827,1.307696013617827,HYPERNETS
190,12,412,0.010361778303374723,1.2573417526312187e-4,0.012134420519513679,1.2134420519513678,HYPERNETS
190,12,413,0.0104429558724282,1.3691873959777986e-4,0.01311110965806882,1.311110965806882,HYPERNETS
190,12,414,0.010501067125839324,1.7528697931176265e-4,0.01669230157385099,1.6692301573850992,HYPERNETS
190,12,415,0.010461360228222999,1.513289329570607e-4,0.014465512099354018,1.4465512099354019,HYPERNETS
190,12,416,0.010453944453100708,1.258716057294225e-4,0.01204058490018934,1.204058490018934,HYPERNETS
190,18,417,0.010483912171594523,1.4616437185439518e-4,0.013941777598101024,1.3941777598101024,HYPERNETS
190,12,418,0.010606129803177843,1.4274743603107912e-4,0.013458956158381984,1.3458956158381985,HYPERNETS
190,12,419,0.010571050378487481,1.4929422019832917e-4,0.014122931482963036,1.4122931482963037,HYPERNETS
190,12,420,0.010539485062409155,1.5597584932420185e-4,0.01479919070055101,1.479919070055101,HYPERNETS
190,12,421,0.010412521015900005,1.5658269972956178e-4,0.015037924004230938,1.5037924004230938,HYPERNETS
190,12,422,0.010471997714246766,1.803013374761885e-4,0.01721747295942351,1.721747295942351,HYPERNETS
190,12,423,0.010514479079764225,1.4870142894137317e-4,0.014142538856495364,1.4142538856495364,HYPERNETS
190,12,424,0.010494568366855599,1.454777109072153e-4,0.013862190975540195,1.3862190975540196,HYPERNETS
190,18,425,0.010364500727974891,1.234685877129952e-4,0.01191264209956012,1.191264209956012,HYPERNETS
190,12,426,0.010449767681748883,1.4459437590392502e-4,0.013837090001193745,1.3837090001193744,HYPERNETS
190,12,427,0.010357453801513507,1.4796689945013557e-4,0.014286030358978146,1.4286030358978146,HYPERNETS
190,12,428,0.010296248112716691,1.3624285634035655e-4,0.013232281783505752,1.3232281783505753,HYPERNETS
190,12,429,0.010366952527410028,1.736550035531942e-4,0.01675082461254198,1.675082461254198,HYPERNETS
190,12,430,0.010763288582377182,1.9168461948625636e-4,0.017809112709298077,1.7809112709298076,HYPERNETS
190,12,431,0.010528911016510493,1.5048802866229682e-4,0.014292838872540094,1.4292838872540095,HYPERNETS
190,12,432,0.010227316958218031,1.877071652192309e-4,0.018353510112777055,1.8353510112777056,HYPERNETS
190,12,433,0.010026152224762669,1.733403918079378e-4,0.017288825056916687,1.7288825056916688,HYPERNETS
190,18,434,0.010160743826396371,1.6184112687333646e-4,0.015928078656298073,1.5928078656298073,HYPERNETS
190,12,435,0.010018786648368652,1.6097871408882606e-4,0.016067685612911824,1.6067685612911824,HYPERNETS
190,12,436,0.009775419458668578,1.1946838494252922e-4,0.012221305228655726,1.2221305228655726,HYPERNETS
190,12,437,0.009770810118550959,1.2660364389815832e-4,0.012957333359471123,1.2957333359471124,HYPERNETS
190,12,438,0.009929580741364977,1.621591052789037e-4,0.0163309115966373,1.6330911596637299,HYPERNETS
190,12,439,0.009813703894289788,1.5257354963292297e-4,0.015546989319873365,1.5546989319873366,HYPERNETS
190,12,440,0.009616687818922087,1.4022521826193522e-4,0.014581446429614137,1.4581446429614138,HYPERNETS
190,12,441,0.00952463412225275,1.1925086183357743e-4,0.012520256453207718,1.2520256453207719,HYPERNETS
190,12,442,0.009392154984556356,1.525469738627212e-4,0.016241956623752076,1.6241956623752076,HYPERNETS
190,12,443,0.009335301713252132,1.3778209127227352e-4,0.014759254227068199,1.47592542270682,HYPERNETS
190,18,444,0.009170149922963536,1.2423278545724205e-4,0.013547519560846339,1.354751956084634,HYPERNETS
190,12,445,0.00910113971534948,8.03441064145975e-5,0.008827917044180034,0.8827917044180034,HYPERNETS
190,12,446,0.00904290657191606,1.3059199898384825e-4,0.014441374346321232,1.4441374346321232,HYPERNETS
190,12,447,0.008793781449739892,1.2689942697697155e-4,0.014430586853022719,1.443058685302272,HYPERNETS
190,12,448,0.00861951873849398,1.0429810943954118e-4,0.012100224224092165,1.2100224224092164,HYPERNETS
190,12,449,0.008491284654277832,1.3036464147932512e-4,0.015352758361910362,1.5352758361910361,HYPERNETS
190,12,450,0.008295193006278267,1.3594451256788547e-4,0.016388348344034315,1.6388348344034316,HYPERNETS
190,12,451,0.008168141951933985,1.0814689117935002e-4,0.013240084687037534,1.3240084687037534,HYPERNETS
190,12,452,0.008158922234126608,1.0810272731192097e-4,0.013249633249322554,1.3249633249322554,HYPERNETS
190,12,453,0.008192731472885382,1.3351805853639378e-4,0.016297135940349615,1.6297135940349614,HYPERNETS
190,18,454,0.008136705278331564,1.1471708426022672e-4,0.014098714447200615,1.4098714447200615,HYPERNETS
190,12,455,0.007998155717781686,1.1052244598628575e-4,0.013818491398031882,1.3818491398031882,HYPERNETS
190,12,456,0.008007977573287379,1.0463632056527768e-4,0.013066510190328007,1.3066510190328007,HYPERNETS
190,12,457,0.007972977399345198,9.837315746078465e-5,0.012338321374003118,1.2338321374003118,HYPERNETS
190,12,458,0.007970431889029522,1.1771457979202376e-4,0.014768908564923031,1.4768908564923031,HYPERNETS
190,12,459,0.007993607396787512,1.2371814124813608e-4,0.015477135053925239,1.547713505392524,HYPERNETS
190,12,460,0.007955835719436024,1.2342246891704247e-4,0.015513451165855858,1.5513451165855858,HYPERNETS
190,12,461,0.00792393793559927,1.0261684916395963e-4,0.012950233835494944,1.2950233835494944,HYPERNETS
190,12,462,0.007854700697319446,1.218684091262783e-4,0.015515347283425837,1.5515347283425838,HYPERNETS
190,12,463,0.007834155434935194,1.1287299827154616e-4,0.01440780684133565,1.4407806841335649,HYPERNETS
190,18,464,0.007859411060730778,1.0379881373746642e-4,0.01320694552497615,1.320694552497615,HYPERNETS
190,12,465,0.007825390420765922,1.0551369922167366e-4,0.013483506067847583,1.3483506067847584,HYPERNETS
190,12,466,0.007758631349429095,1.0403405577260289e-4,0.013408815432409743,1.3408815432409742,HYPERNETS
190,12,467,0.00777342510240288,1.0769600473821346e-4,0.013854382504428202,1.3854382504428202,HYPERNETS
190,12,468,0.0076589890477639375,1.1307355282573653e-4,0.014763508880946716,1.4763508880946716,HYPERNETS
190,12,469,0.007581330429325816,1.04336862083304e-4,0.013762341986798531,1.3762341986798532,HYPERNETS
190,12,470,0.007576787395008733,1.1278821953915077e-4,0.014886021430857474,1.4886021430857475,HYPERNETS
190,12,471,0.007513137729741326,1.1634614211718499e-4,0.015485692702879644,1.5485692702879643,HYPERNETS
190,12,472,0.00737762818968271,9.828867469293367e-5,0.013322530244935097,1.3322530244935098,HYPERNETS
190,12,473,0.007314125167944358,1.1879642535559933e-4,0.016242055287247315,1.6242055287247315,HYPERNETS
190,12,474,0.007215681459733159,1.2038846000165843e-4,0.016684281404810028,1.6684281404810029,HYPERNETS
190,18,475,0.0071450437625753364,1.1511950194846357e-4,0.01611179802025037,1.6111798020250372,HYPERNETS
190,12,476,0.007065326782175753,1.1173847795095448e-4,0.015815047399201095,1.5815047399201094,HYPERNETS
190,12,477,0.006953935112418818,1.1417684843562326e-4,0.0164190270098607,1.6419027009860698,HYPERNETS
190,12,478,0.0068953677225318715,1.0902460877313807e-4,0.01581128275681082,1.5811282756810818,HYPERNETS
190,12,479,0.006839595700213443,8.742059377748807e-5,0.012781544057459411,1.278154405745941,HYPERNETS
190,12,480,0.006791972225988809,1.0647872716902296e-4,0.015677144079239997,1.5677144079239997,HYPERNETS
190,12,481,0.00667737974499778,1.0899733842222312e-4,0.016323369732547593,1.6323369732547592,HYPERNETS
190,12,482,0.006644530902774644,9.615588542982282e-5,0.014471433248909978,1.4471433248909977,HYPERNETS
190,12,483,0.006608513908135713,9.65583302831704e-5,0.014611201795958671,1.461120179595867,HYPERNETS
190,12,484,0.006495661336806302,9.229394572393058e-5,0.014208552592014966,1.4208552592014967,HYPERNETS
