var_name,file_name,sensor_X,sensor_Y,lon_X,lat_X,lon_Y,lat_Y,dist,dist_limit,dateTime_X,dateTime_Y,diff_time,diff_time_limit,n,Slope,Slope_log,Slope_II_low,Slope_II,Slope_II_high,Slope_II_int_low,Slope_II_int,Slope_II_int_high,Slope_II_p,Slope_II_slope_bias_sig,Slope_II_int_bias_sig,RMSE,MSA,MAPE,MRD_25,MRD_50,MRD_75,MARD_25,MARD_50,MARD_75,Bias_25,Bias_50,Bias_75,Error_25,Error_50,Error_75
LW,HYPERNETS_vs_TRIOS_vs_20240810T134500_LW.csv,Hyp,TRIOS,19.061617,35.913616999999995,19.065478,35.913428999999994,0.35,10,2024-08-10T15:45:00Z,2024-08-10T15:44:26Z,1,20,321,1.019,2.9784,1.0157,1.0361,1.057,-4.46112,-4.286798,-4.115921,NA,TRUE,TRUE,4.059897,3.985166,60.7703,-0.925409,-0.654826,-0.280581,0.280581,0.654826,0.925409,-1240.6391,-189.7088,-39.0011,39.0011,189.7088,1240.6391
LW,HYPERNETS_vs_TRIOS_vs_20240810T134500_LW.csv,TRIOS,Hyp,19.065478,35.913428999999994,19.061617,35.913616999999995,0.35,10,2024-08-10T15:44:26Z,2024-08-10T15:45:00Z,1,20,321,0.9492,0.3147,0.9461,0.9651,0.9846,4.052445,4.137303,4.220485,NA,TRUE,TRUE,4.059897,3.985166,569.3914,0.390011,1.897088,12.406391,0.390011,1.897088,12.406391,39.0011,189.7088,1240.6391,39.0011,189.7088,1240.6391
LW,HYPERNETS_vs_TRIOS_vs_20240810T144500_LW.csv,Hyp,TRIOS,18.922216999999996,35.9153,18.923484,35.915265,0.11,10,2024-08-10T16:45:00Z,2024-08-10T16:44:14Z,1,20,321,1.0132,3.8479,1.0337,1.0714,1.1104,-6.275473,-5.934275,-5.605071,NA,TRUE,TRUE,5.41833,5.310341,68.2471,-0.946471,-0.757758,-0.408594,0.408594,0.757758,0.946471,-1768.1583,-312.8109,-69.0886,69.0886,312.8109,1768.1583
LW,HYPERNETS_vs_TRIOS_vs_20240810T144500_LW.csv,TRIOS,Hyp,18.923484,35.915265,18.922216999999996,35.9153,0.11,10,2024-08-10T16:44:14Z,2024-08-10T16:45:00Z,1,20,321,0.8827,0.2203,0.9006,0.9334,0.9674,5.42224,5.5389,5.651459,NA,TRUE,TRUE,5.41833,5.310341,854.1862,0.690886,3.128109,17.681583,0.690886,3.128109,17.681583,69.0886,312.8109,1768.1583,69.0886,312.8109,1768.1583
LW,HYPERNETS_vs_TRIOS_vs_20240810T151500_LW.csv,Hyp,TRIOS,18.849783,35.915282999999995,18.880058000000002,35.914998999999995,2.73,10,2024-08-10T17:15:00Z,2024-08-10T17:02:18Z,13,20,321,1.2374,2.2885,1.2334,1.2583,1.2837,-2.511161,-2.396675,-2.284454,NA,TRUE,TRUE,1.461903,1.313638,45.0308,-0.8081,-0.459359,-0.086139,0.114297,0.459359,0.8081,-421.1052,-84.9657,-9.4258,12.7142,84.9657,421.1052
LW,HYPERNETS_vs_TRIOS_vs_20240810T151500_LW.csv,TRIOS,Hyp,18.880058000000002,35.914998999999995,18.849783,35.915282999999995,2.73,10,2024-08-10T17:02:18Z,2024-08-10T17:15:00Z,13,20,321,0.7816,0.41,0.779,0.7947,0.8108,1.852194,1.904738,1.956243,NA,TRUE,TRUE,1.461903,1.313638,195.3303,0.094258,0.849657,4.211052,0.120327,0.849657,4.211052,9.4258,84.9657,421.1052,12.7142,84.9657,421.1052
LW,HYPERNETS_vs_TRIOS_vs_20240812T104500_LW.csv,Hyp,TRIOS,15.143232999999999,36.57005,15.143431,36.570156000000004,0.02,10,2024-08-12T12:45:00Z,2024-08-12T12:45:36Z,1,20,321,1.0403,3.5648,1.0356,1.0542,1.0732,-3.63076,-3.495751,-3.363132,NA,TRUE,TRUE,3.175447,3.110411,58.6477,-0.965182,-0.568634,-0.25536,0.25536,0.568634,0.965182,-2772.0669,-131.8219,-34.2931,34.2931,131.8219,2772.0669
LW,HYPERNETS_vs_TRIOS_vs_20240812T104500_LW.csv,TRIOS,Hyp,15.143431,36.570156000000004,15.143232999999999,36.57005,0.02,10,2024-08-12T12:45:36Z,2024-08-12T12:45:00Z,1,20,321,0.936,0.2531,0.9318,0.9486,0.9657,3.247661,3.315981,3.383092,NA,TRUE,TRUE,3.175447,3.110411,1416.5515,0.342931,1.318219,27.720669,0.342931,1.318219,27.720669,34.2931,131.8219,2772.0669,34.2931,131.8219,2772.0669
LW,HYPERNETS_vs_TRIOS_vs_20240812T113400_LW.csv,Hyp,TRIOS,15.132283,36.58408299999999,15.130457,36.580312000000006,0.45,10,2024-08-12T13:34:00Z,2024-08-12T13:31:36Z,2,20,321,0.9557,1.9512,0.95,0.9602,0.9705,-1.728917,-1.660921,-1.593649,NA,TRUE,TRUE,1.977169,1.92301,46.9735,-0.824631,-0.388148,-0.175822,0.175822,0.388148,0.824631,-470.2254,-63.4382,-21.333,21.333,63.4382,470.2254
LW,HYPERNETS_vs_TRIOS_vs_20240812T113400_LW.csv,TRIOS,Hyp,15.130457,36.580312000000006,15.132283,36.58408299999999,0.45,10,2024-08-12T13:31:36Z,2024-08-12T13:34:00Z,2,20,321,1.0365,0.4959,1.0304,1.0414,1.0526,1.677516,1.729736,1.781401,NA,TRUE,TRUE,1.977169,1.92301,230.4804,0.21333,0.634382,4.702254,0.21333,0.634382,4.702254,21.333,63.4382,470.2254,21.333,63.4382,470.2254
