file_name,sensor_X,sensor_Y,lon_X,lat_X,lon_Y,lat_Y,dist,dist_limit,dateTime_X,dateTime_Y,diff_time,diff_time_limit,n,Slope,Slope_log,Bias,Error,MRD,MARD,RMSE,MSA,MAPE
HYPERNETS_vs_TRIOS_vs_20240817T113100_RHOW.csv,Hyp,TRIOS,11.950750000000001,40.122617000000005,12.001615,40.10178,4.91,10,2024-08-17T13:31:00Z,2024-08-17T13:02:01Z,29,20,321,1.07,0.91,13.41,13.41,0.13413,0.13413,0.001333,0.00102,21.44
HYPERNETS_vs_TRIOS_vs_20240817T113100_RHOW.csv,TRIOS,Hyp,12.001615,40.10178,11.950750000000001,40.122617000000005,4.91,10,2024-08-17T13:02:01Z,2024-08-17T13:31:00Z,29,20,321,0.93,1.09,-13.41,13.41,-0.118267,0.118267,0.001333,0.00102,15.89
HYPERNETS_vs_TRIOS_vs_20240817T114100_RHOW.csv,Hyp,TRIOS,11.929683,40.130783,12.001615,40.10178,6.92,10,2024-08-17T13:41:00Z,2024-08-17T13:02:01Z,39,20,321,1.07,0.93,9.11,9.11,0.091132,0.091132,0.001163,8.89e-4,16.65
HYPERNETS_vs_TRIOS_vs_20240817T114100_RHOW.csv,TRIOS,Hyp,12.001615,40.10178,11.929683,40.130783,6.92,10,2024-08-17T13:02:01Z,2024-08-17T13:41:00Z,39,20,321,0.94,1.07,-9.11,9.11,-0.083521,0.083521,0.001163,8.89e-4,12.66
HYPERNETS_vs_TRIOS_vs_20240817T115100_RHOW.csv,Hyp,TRIOS,11.91385,40.136883,12.001615,40.10178,8.43,10,2024-08-17T13:51:00Z,2024-08-17T13:02:01Z,49,20,321,0.99,1.08,-9.96,10.82,-0.090579,0.097618,7.74e-4,7.1e-4,13.71
HYPERNETS_vs_TRIOS_vs_20240817T115100_RHOW.csv,TRIOS,Hyp,12.001615,40.10178,11.91385,40.136883,8.43,10,2024-08-17T13:02:01Z,2024-08-17T13:51:00Z,49,20,321,1.01,0.92,9.96,10.82,0.0996,0.108178,7.74e-4,7.1e-4,17.95
HYPERNETS_vs_TRIOS_vs_20240817T122100_RHOW.csv,Hyp,TRIOS,11.86095,40.15688299999999,12.001615,40.10178,13.45,10,2024-08-17T14:21:00Z,2024-08-17T13:02:01Z,79,20,321,0.97,1.17,-22.92,22.92,-0.186432,0.186432,0.001546,0.001429,22.15
HYPERNETS_vs_TRIOS_vs_20240817T122100_RHOW.csv,TRIOS,Hyp,12.001615,40.10178,11.86095,40.15688299999999,13.45,10,2024-08-17T13:02:01Z,2024-08-17T14:21:00Z,79,20,321,1.03,0.85,22.92,22.92,0.229154,0.229154,0.001546,0.001429,33.25
HYPERNETS_vs_TRIOS_vs_20240817T123100_RHOW.csv,Hyp,TRIOS,11.839683,40.164683,11.687622999999999,40.231065,14.89,10,2024-08-17T14:31:00Z,2024-08-17T15:54:42Z,84,20,321,0.93,1.07,-16.71,16.71,-0.143188,0.143188,0.001651,0.00134,16.41
HYPERNETS_vs_TRIOS_vs_20240817T123100_RHOW.csv,TRIOS,Hyp,11.687622999999999,40.231065,11.839683,40.164683,14.89,10,2024-08-17T15:54:42Z,2024-08-17T14:31:00Z,84,20,321,1.07,0.93,16.71,16.71,0.167117,0.167117,0.001651,0.00134,20.74
